GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains
HpaP802008 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801039 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800020 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813044 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814617 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801854 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806315 	yes	NA	NA	NA	NA	NA	NA	NA	NA	BRCT
HpaP802101 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806984 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806638 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805601 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801964 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813590 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806700 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800948 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807131 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809250 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	HAT
HpaP806066 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808608 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804261 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811388 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808267 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807381 	yes	RXLR,Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809061 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808855 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810567 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806998 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804949 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809159 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800198	no	NA	PsPSR2,HaRxL22	21.88,25.37	3.46e-19,1.89e-07	NA	NA	NA	NA	NA
HpaP800410	no	NA	SSPbP94	22.9	1.77e-13	NA	NA	NA	NA	NA
HpaP800680	no	NA	Q945T9|PHI653|Gip2,GIP1	49.78,47.88	7.69e-71,1.27e-66	NA	NA	NA	NA	NA
HpaP801066	no	NA	PsPSR2	23.95	1.82e-07	404	2	0.5	no	NA
HpaP801071	no	NA	Zt89160	25.11	1.09e-08	NA	NA	NA	NA	NA
HpaP801474	no	NA	HaRxL96	21.96	1.93e-09	NA	NA	NA	NA	NA
HpaP801580	no	NA	SSPbP94	25.96	2.38e-12	NA	NA	NA	NA	NA
HpaP801763	no	NA	RXLR20	76.86	1.44e-128	NA	NA	NA	NA	NA
HpaP801769	no	NA	RXLR20	100	0	NA	NA	NA	NA	NA
HpaP801846	no	NA	HaRxL96,PsAvh163,PsPSR2,HaRxL22	27,23.79,22.45,23.11	6.37e-18,2.6e-12,8.41e-10,3.67e-08	NA	NA	NA	NA	NA
HpaP801867	no	NA	ATR1	81.47	0	NA	NA	NA	NA	NA
HpaP801903	no	NA	O42830|PHI660|Cbel(gp34)	50	5.55e-42	162	12	7.41	yes	NA
HpaP801904	no	NA	O42830|PHI660|Cbel(gp34)	45.52	7.63e-38	166	12	7.23	yes	NA
HpaP802092	no	NA	SSPbP94	23.31	5.17e-07	NA	NA	NA	NA	NA
HpaP802214	no	NA	Q00298|PHI69|Cuta,Q99174|PHI2849|Cuta	29.07,27.93	3.59e-13,4.15e-09	NA	NA	NA	NA	NA
HpaP802236	no	NA	HaRxL96,PsAvh163,PsPSR2,HaRxL22	100,25.78,29.3,22.26	0,1.74e-25,8.04e-25,5.39e-15	407	0	0	no	NA
HpaP802237	no	NA	HaRxL96	32.05	8.49e-40	315	0	0	no	NA
HpaP802261	no	NA	P29138|PHI4615|Pr1	26.28	7.52e-10	520	7	1.35	no	NA
HpaP802301	no	NA	HaRxL96	25.31	7.64e-09	NA	NA	NA	NA	NA
HpaP802347	no	NA	PsAvh163	24.74	1.4e-07	NA	NA	NA	NA	NA
HpaP802688	no	NA	HaRxL24,PsPSR2,BSW11	100,33.49,27.83	7.64e-138,1.92e-23,6.5e-07	211	2	0.95	no	NA
HpaP802689	no	NA	HaRxL24,PsPSR2,PsAvh163	100,28.44,22.68	0,4.25e-21,1.35e-09	NA	NA	NA	NA	NA
HpaP802736	no	NA	SSPbP94	25	1.59e-20	NA	NA	NA	NA	NA
HpaP802839	no	NA	SSPbP94	27.83	6.96e-10	286	7	2.45	no	NA
HpaP803082	no	NA	SSPbP94	25.33	2.42e-12	NA	NA	NA	NA	NA
HpaP803249	no	NA	RXLR13	41.26	1.17e-24	167	1	0.6	no	NA
HpaP803263	no	NA	SSPbP94	24.86	6.15e-12	NA	NA	NA	NA	NA
HpaP803679	no	NA	HaRxLL464	99.42	7.91e-130	NA	NA	NA	NA	NA
HpaP803874	no	NA	crn2	49.25	5.17e-12	146	2	1.37	no	NA
HpaP803896	no	NA	HaRxL22	28.66	4.18e-09	243	1	0.41	no	NA
HpaP803975	no	NA	OASTL	33.41	1.17e-54	NA	NA	NA	NA	NA
HpaP803998	no	NA	W2MG57|PHI7911|Ppxyn1,Q8NJ73|PHI2043|Xyl-6,O59937|PHI569|Xyl3,CfEcp5	62.19,34.06,33.65,26.02	4.53e-170,6.82e-52,1.53e-49,2.02e-23	471	6	1.27	no	NA
HpaP804004	no	NA	RXLR21	49.27	5.55e-17	105	1	0.95	no	NA
HpaP804095	no	NA	OASTL	24.22	1.99e-09	NA	NA	NA	NA	NA
HpaP804096	no	NA	OASTL	24.08	2.43e-09	NA	NA	NA	NA	NA
HpaP804295	no	NA	P0CY26|PHI68|Sap1,P0CY29|PHI6785PHI6791PHI6813|Sap3,Q00663|PHI17|Acp,P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2	27.08,27.8,27.85,30.84	3.34e-23,6.05e-23,4.22e-22,4.09e-20	NA	NA	NA	NA	NA
HpaP804296	no	NA	P0CY26|PHI68|Sap1,P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2,P0CY29|PHI6785PHI6791PHI6813|Sap3,Q00663|PHI17|Acp	30.12,33.07,32.41,31.73	1.09e-12,4.79e-12,1.65e-10,4.13e-09	NA	NA	NA	NA	NA
HpaP804434	no	NA	Q5TIP4|PHI2347|Pgip2	28.8	4.3e-22	398	10	2.51	no	NA
HpaP804505	no	NA	SSPbP94	24.48	5.85e-09	NA	NA	NA	NA	NA
HpaP804572	no	NA	RXLR9	81.88	5.51e-87	NA	NA	NA	NA	NA
HpaP804871	no	NA	OASTL	31.03	2.97e-42	NA	NA	NA	NA	NA
HpaP804977	no	NA	NEP1,L7NCR0|PHI8061|Pc129892,MoSPD9,Q0E7H7|PHI2342|Benep2,FocSix8	34.41,35.29,32.08,30.34,31.53	6.03e-45,2.58e-44,1.87e-37,9.38e-35,1.19e-29	NA	NA	NA	NA	NA
HpaP804983	no	NA	Q6PQG3|PHI4252|Epi10	33.71	2.77e-21	NA	NA	NA	NA	NA
HpaP805236	no	NA	SSPbP94	26.26	1.12e-13	NA	NA	NA	NA	NA
HpaP805267	no	NA	HaRxL73	28.31	1.87e-21	NA	NA	NA	NA	NA
HpaP805382	no	NA	PsXEG1	52.04	5.38e-77	363	4	1.1	no	NA
HpaP805402	no	NA	SSPbP94	27.65	1.86e-18	NA	NA	NA	NA	NA
HpaP805558	no	NA	L7NCR0|PHI8061|Pc129892,NEP1,MoSPD9,Q0E7H7|PHI2342|Benep2,FocSix8	35.29,34.41,32.08,29.91,31.53	5.81e-45,1.9e-44,9.85e-38,2.19e-34,2.07e-29	NA	NA	NA	NA	NA
HpaP805559	no	NA	NEP1,L7NCR0|PHI8061|Pc129892,MoSPD9,Q0E7H7|PHI2342|Benep2,FocSix8	34.41,35.29,32.08,30.34,31.53	6.64e-45,2.73e-44,1.99e-37,1.05e-34,1.09e-29	NA	NA	NA	NA	NA
HpaP805562	no	NA	NEP1,L7NCR0|PHI8061|Pc129892,Q0E7H7|PHI2342|Benep2,MoSPD9,FocSix8	35.57,31.14,31.29,29.01,28.99	1.12e-25,1.08e-24,1.51e-21,1.04e-17,2.37e-15	NA	NA	NA	NA	NA
HpaP805635	no	NA	HaRxL68	98.28	4.45e-41	NA	NA	NA	NA	NA
HpaP805640	no	NA	HaRxL73	100	0	NA	NA	NA	NA	NA
HpaP805662	no	NA	P0CY29|PHI6785PHI6791PHI6813|Sap3,P0CY26|PHI68|Sap1,P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2	25.54,24.44,22.37	5.71e-12,6.6e-12,1.81e-09	540	12	2.22	no	NA
HpaP805756	no	NA	HaRxL96	26.79	1.62e-18	480	2	0.42	no	NA
HpaP805869	no	NA	SSPbP94	26.19	1.92e-15	NA	NA	NA	NA	NA
HpaP806106	no	NA	Zt89160	30.43	1.27e-11	NA	NA	NA	NA	NA
HpaP806107	no	NA	Zt89160	27.84	4.91e-12	NA	NA	NA	NA	NA
HpaP806226	no	NA	SSPbP94	23.53	3.14e-10	NA	NA	NA	NA	NA
HpaP806270	no	NA	SSPbP94	26.9	5.01e-14	NA	NA	NA	NA	NA
HpaP806271	no	NA	SSPbP94	26.9	5.01e-14	NA	NA	NA	NA	NA
HpaP806306	no	NA	EPIC1	44	3.72e-24	NA	NA	NA	NA	NA
HpaP806307	no	NA	EPIC1	37.76	1.07e-18	NA	NA	NA	NA	NA
HpaP806312	no	NA	EPIC1	35	9.83e-15	NA	NA	NA	NA	NA
HpaP806319	no	NA	SSPbP94	25.35	6.26e-13	NA	NA	NA	NA	NA
HpaP806628	no	NA	L7NCR0|PHI8061|Pc129892,NEP1,Q0E7H7|PHI2342|Benep2,MoSPD9,FocSix8	40.65,32.71,32.19,30.83,33.17	1.37e-43,1.18e-35,2.4e-32,2.87e-29,3.5e-23	NA	NA	NA	NA	NA
HpaP806740	no	NA	Q945T9|PHI653|Gip2,GIP1	36.57,34.09	2.26e-40,3.33e-34	NA	NA	NA	NA	NA
HpaP806741	no	NA	GIP1,Q945T9|PHI653|Gip2	41.06,38.52	6.43e-53,2.04e-51	NA	NA	NA	NA	NA
HpaP806764	no	NA	HaRxL2	100	7e-136	204	1	0.49	no	NA
HpaP806765	no	NA	HaRxL2	100	7e-136	204	1	0.49	no	NA
HpaP806853	no	NA	RXLR9	48.21	1.72e-22	NA	NA	NA	NA	NA
HpaP806891	no	NA	RXLR16	50.41	3.15e-57	251	1	0.4	no	NA
HpaP806962	no	NA	Q00298|PHI69|Cuta,Q99174|PHI2849|Cuta	30.37,30.3	1.35e-10,4.44e-07	NA	NA	NA	NA	NA
HpaP806975	no	NA	O42718|PHI762|Inf2a,O42719|PHI764|Inf2b,Q01905|PHI111PHI760|Inf1	29.03,31.03	3.19e-14,1e-13,8.54e-13	NA	NA	NA	NA	NA
HpaP807023	no	NA	SSPbP94	36.16	2.06e-46	NA	NA	NA	NA	NA
HpaP807033	no	NA	L7NCR0|PHI8061|Pc129892,NEP1,MoSPD9,FocSix8,Q0E7H7|PHI2342|Benep2	32.82,28.12,30.2,27.32	1.64e-32,1.21e-21,4.51e-19,3.22e-18,4.42e-17	199	3	1.51	no	NA
HpaP807099	no	NA	PsPSR2	22.9	2.88e-08	445	3	0.67	no	NA
HpaP807245	no	NA	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2	25.42	8.12e-12	NA	NA	NA	NA	NA
HpaP807250	no	NA	PsPSR2	24.62	8.67e-08	NA	NA	NA	NA	NA
HpaP807313	no	NA	P0CY29|PHI6785PHI6791PHI6813|Sap3	23.73	4.14e-10	762	21	2.76	no	NA
HpaP807372	no	NA	L7NCR0|PHI8061|Pc129892,MoSPD9,Q0E7H7|PHI2342|Benep2,NEP1	31.76,32.63,26.95,23.33	2.18e-19,5.56e-12,5.6e-09,7.9e-09	NA	NA	NA	NA	NA
HpaP807436	no	NA	L7NCR0|PHI8061|Pc129892,MoSPD9,NEP1,Q0E7H7|PHI2342|Benep2,FocSix8	41.67,35.16,30.56,34.12,31.7	6.35e-58,2.59e-35,4.49e-34,5.81e-33,4.75e-29	NA	NA	NA	NA	NA
HpaP807439	no	NA	SSPbP94	25.99	4.66e-08	NA	NA	NA	NA	NA
HpaP807478	no	NA	SSPbP94	27.27	4.67e-07	NA	NA	NA	NA	NA
HpaP807496	no	NA	L7NCR0|PHI8061|Pc129892,Q0E7H7|PHI2342|Benep2,NEP1,MoSPD9	43.69,33.01,28.3,26.92	2.12e-25,9.67e-13,1.06e-09,4.77e-07	NA	NA	NA	NA	NA
HpaP807613	no	NA	HaRxL17	100	0	305	0	0	no	NA
HpaP807752	no	NA	PsPSR2,PsAvh163,HaRxL24	28.24,24.13,22.84	3.45e-44,3.75e-13,1.78e-09	NA	NA	NA	NA	NA
HpaP807760	no	NA	PsAvh163	25	2e-10	NA	NA	NA	NA	NA
HpaP807781	no	NA	PsAvh163,HaRxL96	28.71,32.12	5.56e-14,2.55e-11	316	4	1.27	no	NA
HpaP807906	no	NA	HaRxL89,HaRxL44,HaRxLL108	77.91,45.33,44	2.98e-41,3.49e-15,6.36e-11	147	0	0	no	NA
HpaP807911	no	NA	HaRxLL108,HaRxL44,HaRxL89	100,50.58,45.16	6.54e-66,4.49e-19,9.54e-09	113	0	0	no	NA
HpaP807922	no	NA	L7NCR0|PHI8061|Pc129892,Q0E7H7|PHI2342|Benep2,MoSPD9,NEP1,FocSix8	39.39,33.84,30.83,29.1,29.58	1.72e-28,6.54e-18,8.41e-18,8.53e-16,5.29e-11	NA	NA	NA	NA	NA
HpaP807925	no	NA	L7NCR0|PHI8061|Pc129892,MoSPD9,NEP1,Q0E7H7|PHI2342|Benep2,FocSix8	41.67,35.16,30.56,34.12,29.43	6.63e-58,2.76e-35,3.99e-34,6.39e-33,4.46e-29	NA	NA	NA	NA	NA
HpaP807993	no	NA	Q945T9|PHI653|Gip2,GIP1	35.59,32.14	6.93e-33,3.59e-32	339	6	1.77	no	NA
HpaP807995	no	NA	Q945T9|PHI653|Gip2,GIP1	36.61,31.38	1.47e-32,4.19e-30	NA	NA	NA	NA	NA
HpaP808078	no	NA	L7NCR0|PHI8061|Pc129892,Q0E7H7|PHI2342|Benep2,NEP1,MoSPD9	36.67,27.89,30.13,26.67	4.91e-24,2.35e-12,4.52e-12,1.75e-09	NA	NA	NA	NA	NA
HpaP808197	no	NA	ATR39-1	37	2.86e-12	148	0	0	no	NA
HpaP808198	no	NA	ATR39-1	37	2.86e-12	148	0	0	no	NA
HpaP808290	no	NA	ATR39-1	30.49	5.18e-10	201	1	0.5	no	NA
HpaP808306	no	NA	L7NCR0|PHI8061|Pc129892,NEP1,MoSPD9,Q0E7H7|PHI2342|Benep2,FocSix8	42.13,34.1,35.59,32.09,31.56	1.19e-54,2.35e-41,3.24e-33,2.37e-32,1.84e-29	NA	NA	NA	NA	NA
HpaP808319	no	NA	HaRxL44,HaRxLL108,HaRxL89	100,46.39,42.05	2.88e-82,2.12e-18,1.76e-12	NA	NA	NA	NA	NA
HpaP808325	no	NA	HaRxL89,HaRxL44	100,46.67	7.16e-101,4.09e-16	160	0	0	no	NA
HpaP808349	no	NA	HaRxL96	31.43	4.87e-12	NA	NA	NA	NA	NA
HpaP808367	no	NA	HaRxL22,PsAvh163,PsPSR2,HaRxL96	37.24,29.38,20.96,28.07	2.7e-38,2.28e-32,6.41e-13,1.14e-12	NA	NA	NA	NA	NA
HpaP808368	no	NA	HaRxL22,PsAvh163,HaRxL96,PsPSR2	40.4,32.26,26.11,25	3.44e-24,4.62e-21,1.71e-09,6.4e-09	242	3	1.24	no	NA
HpaP808443	no	NA	ATR39-1	45.59	4.02e-08	140	3	2.14	no	NA
HpaP808542	no	NA	SSPbP94	24.48	5.08e-16	NA	NA	NA	NA	NA
HpaP808580	no	NA	PsAvh163	26.56	2.38e-09	NA	NA	NA	NA	NA
HpaP808581	no	NA	PsAvh163,PsPSR2,HaRxL22,HaRxL96	27.1,28.93,24.54,23.36	4.61e-36,1.37e-16,5.14e-16,8.57e-09	402	2	0.5	no	NA
HpaP808594	no	NA	PsAvh163,HaRxL22	24.6,23.17	1.53e-11,4.1e-10	NA	NA	NA	NA	NA
HpaP808599	no	NA	PsXEG1	40.81	1.74e-59	NA	NA	NA	NA	NA
HpaP808606	no	NA	PsPSR2	25.48	2.16e-08	NA	NA	NA	NA	NA
HpaP808642	no	NA	Q945T9|PHI653|Gip2,GIP1	36.61,37.96	5.97e-21,2.12e-17	NA	NA	NA	NA	NA
HpaP808643	no	NA	Q945T9|PHI653|Gip2,GIP1	46.35,43.59	4.08e-68,2.33e-60	NA	NA	NA	NA	NA
HpaP808846	no	NA	L7NCR0|PHI8061|Pc129892,NEP1,MoSPD9,Q0E7H7|PHI2342|Benep2,FocSix8	34.18,34.35,34.31,34.21,31.94	4.92e-42,3.4e-39,3.46e-39,2.63e-27,5.81e-27	281	7	2.49	no	NA
HpaP808850	no	NA	MoSPD9	28.42	5.03e-08	NA	NA	NA	NA	NA
HpaP809008	no	NA	RXLR19	88.61	3.97e-43	108	1	0.93	no	NA
HpaP809079	no	NA	RXLR16	80.21	3.93e-44	174	1	0.57	no	NA
HpaP809243	no	NA	L7NCR0|PHI8061|Pc129892,NEP1,Q0E7H7|PHI2342|Benep2,FocSix8,MoSPD9	45.76,41.86,37.26,35.9,34.27	9.38e-64,3.46e-51,3.04e-44,1.69e-38,2.61e-31	266	4	1.5	no	NA
HpaP809296	no	NA	PsPSR2,HaRxL24	29.36,27.73	1.46e-11,7.9e-09	NA	NA	NA	NA	NA
HpaP809297	no	NA	PsPSR2,HaRxL24	29.36,27.73	1.46e-11,7.9e-09	NA	NA	NA	NA	NA
HpaP809326	no	NA	PsAvh163,PsPSR2	28.26,27.48	5.92e-09,4.61e-08	324	3	0.93	no	NA
HpaP809344	no	NA	P43070|PHI61|Bgl2	27.37	1.84e-27	NA	NA	NA	NA	NA
HpaP809347	no	NA	P43070|PHI61|Bgl2	29.3	2.56e-27	443	7	1.58	no	NA
HpaP809506	no	NA	PsAvh163,HaRxL22,PsPSR2	25.61,25.47,22.37	1.11e-13,1.29e-08,1.21e-07	NA	NA	NA	NA	NA
HpaP809525	no	NA	SSPbP94	26.17	1.1e-14	NA	NA	NA	NA	NA
HpaP809702	no	NA	P43070|PHI61|Bgl2	27.88	4.12e-24	NA	NA	NA	NA	NA
HpaP809859	no	NA	PsAvh163	23.55	1.18e-09	NA	NA	NA	NA	NA
HpaP810227	no	NA	PsPSR2	26.27	3.92e-07	NA	NA	NA	NA	NA
HpaP810262	no	NA	PsPSR2	34.38	2.22e-08	141	2	1.42	no	NA
HpaP810263	no	NA	PsPSR2	34.38	2.22e-08	141	2	1.42	no	NA
HpaP810281	no	NA	ATR39-1	94.65	2.69e-129	NA	NA	NA	NA	NA
HpaP810412	no	NA	crn1,crn2,PsCRN108	55.38,40,46.67	1.46e-17,5.61e-13,2.9e-11	118	4	3.39	yes	NA
HpaP810460	no	NA	RXLR6	97.67	5.68e-91	NA	NA	NA	NA	NA
HpaP810495	no	NA	M2TW52|PHI4988|Ppt1	38.14	1.32e-20	NA	NA	NA	NA	NA
HpaP810648	no	NA	HaRxL70	100	2.18e-177	NA	NA	NA	NA	NA
HpaP810653	no	NA	HaRxL57	100	1.44e-46	NA	NA	NA	NA	NA
HpaP810793	no	NA	HaRxL22	37.5	8.29e-13	131	1	0.76	no	NA
HpaP810794	no	NA	HaRxL22,PsAvh163,PsPSR2,HaRxL24,HaRxL96	50.59,33.99,28.2,25.48,26.49	7.41e-52,8.94e-19,2.09e-15,1.66e-09,4.13e-09	NA	NA	NA	NA	NA
HpaP811184	no	NA	L7NCR0|PHI8061|Pc129892	34.34	1.5e-12	NA	NA	NA	NA	NA
HpaP811253	no	NA	PsPSR2,HaRxL24	25.15,26.38	5.88e-13,1.77e-08	NA	NA	NA	NA	NA
HpaP811404	no	NA	HaRxL2	32.41	1.83e-11	182	1	0.55	no	NA
HpaP811507	no	NA	PsAvh163	25.55	4.26e-07	NA	NA	NA	NA	NA
HpaP811600	no	NA	SSPbP94	23.1	1.1e-12	NA	NA	NA	NA	NA
HpaP811601	no	NA	SSPbP94	28	3.86e-09	NA	NA	NA	NA	NA
HpaP811679	no	NA	RXLR3	89.15	6.65e-82	NA	NA	NA	NA	NA
HpaP811732	no	NA	SSPbP94	20.49	4.09e-08	NA	NA	NA	NA	NA
HpaP811884	no	NA	PsPSR2	28.08	3.66e-11	NA	NA	NA	NA	NA
HpaP812123	no	NA	BSW14	24.2	1.62e-07	NA	NA	NA	NA	NA
HpaP812139	no	NA	Q0ZJ79|PHI2343|Pcipg2,P78607|PHI247|Cppg1,O94100|PHI103PHI1027|Bcpga1Bcpg1,P78608|PHI437|Cppg2,P41749|PHI88|Peca	60.47,38.59,42.95,38.33,33.53	4.8e-144,1.39e-61,4.86e-61,2.61e-59,1.23e-57	NA	NA	NA	NA	NA
HpaP812140	no	NA	Q0ZJ79|PHI2343|Pcipg2,O94100|PHI103PHI1027|Bcpga1Bcpg1,P78607|PHI247|Cppg1,P41749|PHI88|Peca,P78608|PHI437|Cppg2	53.8,35.03,39.42,35.15,38.02	5.7e-115,9e-43,4.76e-42,3.32e-41,3.64e-39	NA	NA	NA	NA	NA
HpaP812264	no	NA	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2	20.91	2.87e-08	NA	NA	NA	NA	NA
HpaP812277	no	NA	ATR5	88.98	0	366	1	0.27	no	NA
HpaP812279	no	NA	ATR5	87.23	0	371	1	0.27	no	NA
HpaP812377	no	NA	HaRxL22,PsPSR2	31.75,23.91	8.2e-41,1.82e-14	716	11	1.54	no	NA
HpaP812658	no	NA	P29138|PHI4615|Pr1	29.59	1.76e-10	NA	NA	NA	NA	NA
HpaP812793	no	NA	PsAvh163	21.82	2.87e-07	329	2	0.61	no	NA
HpaP812828	no	NA	L7NCR0|PHI8061|Pc129892	34.55	6e-08	60	0	0	no	NA
HpaP812866	no	NA	crn1	37.95	1.58e-18	198	4	2.02	no	NA
HpaP812998	no	NA	HaRxLL108	49.12	7.12e-07	98	0	0	no	NA
HpaP813111	no	NA	W2MG57|PHI7911|Ppxyn1,Q8NJ73|PHI2043|Xyl-6,O59937|PHI569|Xyl3,CfEcp5	50.96,28.91,28.57,24.64	2.61e-75,2.46e-21,2.2e-14,3.43e-11	210	3	1.43	no	NA
HpaP813261	no	NA	HaRxL22,PsAvh163,PsPSR2	31.41,27.27,22.68	6.88e-26,2.28e-22,5.1e-20	NA	NA	NA	NA	NA
HpaP813355	no	NA	SSPbP94	31.58	8.49e-20	NA	NA	NA	NA	NA
HpaP813431	no	NA	HaRxL96,PsAvh163	32.97,33.33	4.19e-09,1.14e-07	NA	NA	NA	NA	NA
HpaP813432	no	NA	HaRxL96	34.83	9.01e-13	NA	NA	NA	NA	NA
HpaP813486	no	NA	HaRxL62,RXLR3	100,66.2	1.6e-81,2.16e-25	NA	NA	NA	NA	NA
HpaP813534	no	NA	ATR13	73.26	1.25e-91	NA	NA	NA	NA	NA
HpaP813679	no	NA	RXLR13	97.4	1.34e-50	141	2	1.42	no	NA
HpaP813680	no	NA	RXLR13	94.08	4.79e-179	286	1	0.35	no	NA
HpaP813682	no	NA	RXLR13	31.29	4.75e-08	NA	NA	NA	NA	NA
HpaP813746	no	NA	ATR1	29.13	5.71e-20	313	1	0.32	no	NA
HpaP813858	no	NA	crn1,PsCRN108,crn2	55.56,45,48.15	2.9e-14,6.11e-11,1.11e-10	121	3	2.48	no	NA
HpaP813859	no	NA	crn1,PsCRN108,crn2	55.56,45,48.15	2.9e-14,6.11e-11,1.11e-10	121	3	2.48	no	NA
HpaP813870	no	NA	Zt89160	28.99	8.29e-07	NA	NA	NA	NA	NA
HpaP813904	no	NA	HaRxLL470b	99.4	1.99e-123	NA	NA	NA	NA	NA
HpaP813944	no	NA	HaRxL96,PsAvh163,PsPSR2	35.87,35,31.03	3.29e-10,1.46e-08,6.9e-07	NA	NA	NA	NA	NA
HpaP814111	no	NA	HaRxL106	100	0	285	0	0	no	NA
HpaP814377	no	NA	PsXEG1	38.01	1.76e-49	NA	NA	NA	NA	NA
HpaP814491	no	NA	PsPSR2,HaRxL24	39.34,37.5	4.33e-09,6.77e-07	NA	NA	NA	NA	NA
HpaP814534	no	NA	BLR20	20.99	3.96e-07	NA	NA	NA	NA	NA
HpaP814567	no	NA	HaRxLL441	100	0	NA	NA	NA	NA	NA
HpaP814601	no	NA	SSPbP94	29.81	1.22e-31	NA	NA	NA	NA	NA
HpaP814631	no	NA	ATR5	100	0	367	1	0.27	no	NA
HpaP814672	no	NA	SSPbP94	29.81	1.98e-31	NA	NA	NA	NA	NA
HpaP814696	no	NA	BSW04p	38.71	4.09e-07	NA	NA	NA	NA	NA
HpaP814741	no	NA	Q0ZJ79|PHI2343|Pcipg2,P78608|PHI437|Cppg2,P78607|PHI247|Cppg1,O94100|PHI103PHI1027|Bcpga1Bcpg1,P41749|PHI88|Peca	70.27,38.26,38.02,37.66,33.9	1.5e-132,9.89e-53,1.97e-52,6.73e-50,1.53e-45	NA	NA	NA	NA	NA
HpaP814773	no	NA	RXLR13	55.07	2.09e-46	139	1	0.72	no	NA
HpaP814784	no	NA	L7NCR0|PHI8061|Pc129892,NEP1,Q0E7H7|PHI2342|Benep2,MoSPD9,FocSix8	35.19,34.65,36.65,32.76,34.41	2.93e-43,2.23e-41,2.65e-32,3.45e-32,1.57e-29	NA	NA	NA	NA	NA
HpaP814846	no	NA	L7NCR0|PHI8061|Pc129892,MoSPD9,NEP1,Q0E7H7|PHI2342|Benep2,FocSix8	42.4,34.86,29.82,30.36,30.97	2.73e-52,9.43e-32,1.92e-31,2.05e-28,7.07e-28	NA	NA	NA	NA	NA
HpaP801464	no	NA	NA	NA	NA	126	5	3.97	yes	NA
HpaP804939	no	NA	NA	NA	NA	191	1	0.52	no	NA
HpaP810387	no	NA	NA	NA	NA	407	11	2.7	no	NA
HpaP808809	no	NA	NA	NA	NA	128	9	7.03	yes	NA
HpaP811000	no	NA	NA	NA	NA	214	11	5.14	yes	NA
HpaP809762	no	NA	NA	NA	NA	173	5	2.89	no	NA
HpaP804573	no	NA	NA	NA	NA	969	18	1.86	no	NA
HpaP802787	no	NA	NA	NA	NA	672	11	1.64	no	NA
HpaP812154	no	NA	NA	NA	NA	97	6	6.19	yes	NA
HpaP800570	no	NA	NA	NA	NA	439	10	2.28	no	NA
HpaP812205	no	NA	NA	NA	NA	454	12	2.64	no	NA
HpaP813654	no	NA	NA	NA	NA	226	6	2.65	no	NA
HpaP802292	no	NA	NA	NA	NA	234	7	2.99	no	NA
HpaP814349	no	NA	NA	NA	NA	657	7	1.07	no	NA
HpaP804624	no	NA	NA	NA	NA	216	5	2.31	no	NA
HpaP803350	no	NA	NA	NA	NA	290	6	2.07	no	NA
HpaP801127	no	NA	NA	NA	NA	98	7	7.14	yes	NA
HpaP811292	no	NA	NA	NA	NA	164	8	4.88	yes	NA
HpaP813475	no	NA	NA	NA	NA	137	2	1.46	no	NA
HpaP806524	no	NA	NA	NA	NA	500	8	1.6	no	NA
HpaP810232	no	NA	NA	NA	NA	163	4	2.45	no	NA
