GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains	EffectorCategory
HpaP807613 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807614	no	NA	NA	NA	NA	128	3	2.34	no	NA	Unknown
HpaP807614 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807618	no	NA	NA	NA	NA	309	7	2.27	no	NA	Unknown
HpaP807618 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807619	no	NA	NA	NA	NA	545	12	2.2	no	NA	Unknown
HpaP807619 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807621	no	NA	NA	NA	NA	295	4	1.36	no	NA	Unknown
HpaP807621 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807622	no	NA	NA	NA	NA	295	4	1.36	no	NA	Unknown
HpaP807622 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807624	no	NA	NA	NA	NA	282	5	1.77	no	NA	Unknown
HpaP807624 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807625	no	NA	NA	NA	NA	866	11	1.27	no	NA	Unknown
HpaP807625 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807626	no	NA	NA	NA	NA	73	0	0	no	NA	Unknown
HpaP807626 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807628	no	NA	NA	NA	NA	518	11	2.12	no	NA	Unknown
HpaP807628 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807632	no	NA	NA	NA	NA	272	0	0	no	NA	Unknown
HpaP807632 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807634	no	NA	NA	NA	NA	108	3	2.78	no	NA	Unknown
HpaP807634 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807642	no	NA	NA	NA	NA	55	1	1.82	no	NA	Unknown
HpaP807642 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807648	no	NA	NA	NA	NA	133	4	3.01	yes	NA	Unknown
HpaP807648 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807651	no	NA	NA	NA	NA	342	2	0.58	no	NA	Unknown
HpaP807651 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807652	no	NA	NA	NA	NA	304	1	0.33	no	NA	Unknown
HpaP807652 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807653	no	NA	NA	NA	NA	187	4	2.14	no	NA	Unknown
HpaP807653 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807654	no	NA	NA	NA	NA	49	1	2.04	no	NA	Unknown
HpaP807654 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807656	no	NA	NA	NA	NA	149	2	1.34	no	NA	Unknown
HpaP807656 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807660	no	NA	NA	NA	NA	143	3	2.1	no	NA	Unknown
HpaP807660 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807662	no	NA	NA	NA	NA	96	1	1.04	no	NA	Unknown
HpaP807662 	yes	LysM,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807669	no	NA	NA	NA	NA	352	3	0.85	no	NA	Unknown
HpaP807669 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807675	no	NA	NA	NA	NA	419	7	1.67	no	NA	Unknown
HpaP807675 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807676	no	NA	NA	NA	NA	896	18	2.01	no	NA	Unknown
HpaP807676 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807679	no	NA	NA	NA	NA	199	7	3.52	yes	NA	Unknown
HpaP807679 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807685	no	NA	NA	NA	NA	105	2	1.9	no	NA	Unknown
HpaP807685 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807686	no	NA	NA	NA	NA	59	2	3.39	yes	NA	Unknown
HpaP807686 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807687	no	NA	NA	NA	NA	165	4	2.42	no	NA	Unknown
HpaP807687 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807691	no	NA	NA	NA	NA	188	5	2.66	no	NA	Unknown
HpaP807691 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807692	no	NA	NA	NA	NA	160	4	2.5	no	NA	Unknown
HpaP807692 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807693	no	NA	NA	NA	NA	1024	20	1.95	no	NA	Unknown
HpaP807693 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807695	no	NA	NA	NA	NA	963	13	1.35	no	NA	Unknown
HpaP807695 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807696	no	NA	NA	NA	NA	395	5	1.27	no	NA	Unknown
HpaP807696 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807697	no	NA	NA	NA	NA	386	7	1.81	no	NA	Unknown
HpaP807697 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807700	no	NA	NA	NA	NA	327	8	2.45	no	NA	Unknown
HpaP807700 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807705	no	NA	NA	NA	NA	106	0	0	no	NA	Unknown
HpaP807705 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807706	no	NA	NA	NA	NA	63	1	1.59	no	NA	Unknown
HpaP807706 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807709	no	NA	NA	NA	NA	112	0	0	no	NA	Unknown
HpaP807709 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807716	no	NA	NA	NA	NA	187	4	2.14	no	NA	Unknown
HpaP807716 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807726	no	NA	NA	NA	NA	86	4	4.65	yes	NA	Unknown
HpaP807726 	yes	LysM,[LI]xAR,ToxA,[LI]xAR[SE][DSE]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807728	no	NA	NA	NA	NA	134	3	2.24	no	NA	Unknown
HpaP807728 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807736	no	NA	NA	NA	NA	238	2	0.84	no	NA	Unknown
HpaP807736 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807740	no	NA	NA	NA	NA	1421	32	2.25	no	NA	Unknown
HpaP807740 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807741	no	NA	NA	NA	NA	322	4	1.24	no	NA	Unknown
HpaP807741 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807742	no	NA	NA	NA	NA	138	8	5.8	yes	NA	Unknown
HpaP807742 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807743	no	NA	NA	NA	NA	85	1	1.18	no	NA	Unknown
HpaP807743 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807744	no	NA	NA	NA	NA	67	5	7.46	yes	NA	Unknown
HpaP807744 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807745	no	NA	NA	NA	NA	177	2	1.13	no	NA	Unknown
HpaP807745 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807746	no	NA	NA	NA	NA	183	1	0.55	no	NA	Unknown
HpaP807746 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807752	no	NA	PsPSR2,PsAvh163,HaRxL24	28.24,24.13,22.84	3.45e-44,3.75e-13,1.78e-09	NA	NA	NA	NA	NA	PHI-only
HpaP807753	no	NA	NA	NA	NA	63	0	0	no	NA	Unknown
HpaP807753 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807755	no	NA	NA	NA	NA	76	3	3.95	yes	NA	Unknown
HpaP807755 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807756	no	NA	NA	NA	NA	419	18	4.3	yes	NA	Unknown
HpaP807756 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807757	no	NA	NA	NA	NA	291	1	0.34	no	NA	Unknown
HpaP807757 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807758	no	NA	NA	NA	NA	80	2	2.5	no	NA	Unknown
HpaP807758 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807759	no	NA	NA	NA	NA	114	7	6.14	yes	NA	Unknown
HpaP807759 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807760	no	NA	PsAvh163	25	2e-10	NA	NA	NA	NA	NA	PHI-only
HpaP807766	no	NA	NA	NA	NA	322	11	3.42	yes	NA	Unknown
HpaP807766 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807769	no	NA	NA	NA	NA	225	0	0	no	NA	Unknown
HpaP807769 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807772	no	NA	NA	NA	NA	1303	34	2.61	no	NA	Unknown
HpaP807772 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	TPR	Motif-only
HpaP807774	no	NA	NA	NA	NA	103	3	2.91	no	NA	Unknown
HpaP807774 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807776	no	NA	NA	NA	NA	529	4	0.76	no	NA	Unknown
HpaP807776 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807778	no	NA	NA	NA	NA	495	14	2.83	no	NA	Unknown
HpaP807778 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807781	no	NA	PsAvh163,HaRxL96	28.71,32.12	5.56e-14,2.55e-11	316	4	1.27	no	NA	PHI-only
HpaP807781 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807782	no	NA	NA	NA	NA	789	12	1.52	no	NA	Unknown
HpaP807782 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807791	no	NA	NA	NA	NA	62	3	4.84	yes	NA	Unknown
HpaP807791 	yes	EAR_1,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807792	no	NA	NA	NA	NA	160	2	1.25	no	NA	Unknown
HpaP807792 	yes	YFWxC,[LI]xAR,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807796	no	NA	NA	NA	NA	290	4	1.38	no	NA	Unknown
HpaP807796 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807797	no	NA	NA	NA	NA	154	1	0.65	no	NA	Unknown
HpaP807797 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807800	no	NA	NA	NA	NA	156	4	2.56	no	NA	Unknown
HpaP807800 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807802	no	NA	NA	NA	NA	703	11	1.56	no	NA	Unknown
HpaP807802 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807807	no	NA	NA	NA	NA	985	15	1.52	no	NA	Unknown
HpaP807807 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807808	no	NA	NA	NA	NA	768	19	2.47	no	NA	Unknown
HpaP807808 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807810	no	NA	NA	NA	NA	1092	19	1.74	no	NA	Unknown
HpaP807810 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807811	no	NA	NA	NA	NA	453	10	2.21	no	NA	Unknown
HpaP807811 	yes	LysM,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807813	no	NA	NA	NA	NA	196	4	2.04	no	NA	Unknown
HpaP807813 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807814	no	NA	NA	NA	NA	166	4	2.41	no	NA	Unknown
HpaP807814 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807818	no	NA	NA	NA	NA	550	8	1.45	no	NA	Unknown
HpaP807818 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807819	no	NA	NA	NA	NA	657	16	2.44	no	NA	Unknown
HpaP807819 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807822	no	NA	NA	NA	NA	1385	13	0.94	no	NA	Unknown
HpaP807822 	yes	RXLR,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807824	no	NA	NA	NA	NA	209	7	3.35	yes	NA	Unknown
HpaP807824 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807826	no	NA	NA	NA	NA	963	12	1.25	no	NA	Unknown
HpaP807826 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807827	no	NA	NA	NA	NA	449	13	2.9	no	NA	Unknown
HpaP807827 	yes	YFWxC,CHxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807828	no	NA	NA	NA	NA	51	0	0	no	NA	Unknown
HpaP807828 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807830	no	NA	NA	NA	NA	188	2	1.06	no	NA	Unknown
HpaP807830 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807832	no	NA	NA	NA	NA	194	7	3.61	yes	NA	Unknown
HpaP807832 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807834	no	NA	NA	NA	NA	295	2	0.68	no	NA	Unknown
HpaP807834 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807835	no	NA	NA	NA	NA	180	8	4.44	yes	NA	Unknown
HpaP807835 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807844	no	NA	NA	NA	NA	137	2	1.46	no	NA	Unknown
HpaP807844 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807846	no	NA	NA	NA	NA	231	5	2.16	no	NA	Unknown
HpaP807846 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807852	no	NA	NA	NA	NA	1172	13	1.11	no	NA	Unknown
HpaP807852 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807857	no	NA	NA	NA	NA	318	20	6.29	yes	NA	Unknown
HpaP807857 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807859	no	NA	NA	NA	NA	1322	27	2.04	no	NA	Unknown
HpaP807859 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807863	no	NA	NA	NA	NA	706	10	1.42	no	NA	Unknown
HpaP807863 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807867	no	NA	NA	NA	NA	267	6	2.25	no	NA	Unknown
HpaP807867 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807870	no	NA	NA	NA	NA	90	1	1.11	no	NA	Unknown
HpaP807870 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807871	no	NA	NA	NA	NA	1077	21	1.95	no	NA	Unknown
HpaP807871 	yes	RXLR,YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807872	no	NA	NA	NA	NA	535	12	2.24	no	NA	Unknown
HpaP807872 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807873	no	NA	NA	NA	NA	535	12	2.24	no	NA	Unknown
HpaP807873 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807875	no	NA	NA	NA	NA	1306	23	1.76	no	NA	Unknown
HpaP807875 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807880	no	NA	NA	NA	NA	181	2	1.1	no	NA	Unknown
HpaP807880 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807882	no	NA	NA	NA	NA	181	2	1.1	no	NA	Unknown
HpaP807882 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807886	no	NA	NA	NA	NA	299	0	0	no	NA	Unknown
HpaP807886 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807893	no	NA	NA	NA	NA	378	16	4.23	yes	NA	Unknown
HpaP807893 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
HpaP807894	no	NA	NA	NA	NA	86	2	2.33	no	NA	Unknown
HpaP807894 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807896	no	NA	NA	NA	NA	580	7	1.21	no	NA	Unknown
HpaP807896 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807900	no	NA	NA	NA	NA	280	3	1.07	no	NA	Unknown
HpaP807900 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807906	no	NA	HaRxL89,HaRxL44,HaRxLL108	77.91,45.33,44	2.98e-41,3.49e-15,6.36e-11	147	0	0	no	NA	PHI-only
HpaP807906 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807907	no	NA	NA	NA	NA	97	6	6.19	yes	NA	Unknown
HpaP807907 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807908	no	NA	NA	NA	NA	177	10	5.65	yes	NA	Unknown
HpaP807908 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807909	no	NA	NA	NA	NA	184	2	1.09	no	NA	Unknown
HpaP807909 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807911	no	NA	HaRxLL108,HaRxL44,HaRxL89	100,50.58,45.16	6.54e-66,4.49e-19,9.54e-09	113	0	0	no	NA	PHI-only
HpaP807911 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807916	no	NA	NA	NA	NA	297	4	1.35	no	NA	Unknown
HpaP807916 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807917	no	NA	NA	NA	NA	636	13	2.04	no	NA	Unknown
HpaP807917 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807918	no	NA	NA	NA	NA	897	1	0.11	no	NA	Unknown
HpaP807918 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807919	no	NA	NA	NA	NA	119	1	0.84	no	NA	Unknown
HpaP807919 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807921	no	NA	NA	NA	NA	278	12	4.32	yes	NA	Unknown
HpaP807921 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807922	no	NA	L7NCR0|PHI8061|Pc129892,Q0E7H7|PHI2342|Benep2,MoSPD9,NEP1,FocSix8	39.39,33.84,30.83,29.1,29.58	1.72e-28,6.54e-18,8.41e-18,8.53e-16,5.29e-11	NA	NA	NA	NA	NA	PHI-only
HpaP807925	no	NA	L7NCR0|PHI8061|Pc129892,MoSPD9,NEP1,Q0E7H7|PHI2342|Benep2,FocSix8	41.67,35.16,30.56,34.12,29.43	6.63e-58,2.76e-35,3.99e-34,6.39e-33,4.46e-29	NA	NA	NA	NA	NA	PHI-only
HpaP807930	no	NA	NA	NA	NA	495	14	2.83	no	NA	Unknown
HpaP807930 	yes	YxSL[RK]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807931	no	NA	NA	NA	NA	603	10	1.66	no	NA	Unknown
HpaP807931 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807932	no	NA	NA	NA	NA	958	25	2.61	no	NA	Unknown
HpaP807932 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807933	no	NA	NA	NA	NA	197	3	1.52	no	NA	Unknown
HpaP807933 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807935	no	NA	NA	NA	NA	755	24	3.18	yes	NA	Unknown
HpaP807935 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807936	no	NA	NA	NA	NA	739	22	2.98	no	NA	Unknown
HpaP807936 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807937	no	NA	NA	NA	NA	705	22	3.12	yes	NA	Unknown
HpaP807937 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807938	no	NA	NA	NA	NA	410	11	2.68	no	NA	Unknown
HpaP807938 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807939	no	NA	NA	NA	NA	768	22	2.86	no	NA	Unknown
HpaP807939 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807945	no	NA	NA	NA	NA	250	7	2.8	no	NA	Unknown
HpaP807945 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807947	no	NA	NA	NA	NA	229	1	0.44	no	NA	Unknown
HpaP807947 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807948	no	NA	NA	NA	NA	83	0	0	no	NA	Unknown
HpaP807948 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807949	no	NA	NA	NA	NA	505	8	1.58	no	NA	Unknown
HpaP807949 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807951	no	NA	NA	NA	NA	280	12	4.29	yes	NA	Unknown
HpaP807951 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807952	no	NA	NA	NA	NA	65	0	0	no	NA	Unknown
HpaP807952 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807955	no	NA	NA	NA	NA	278	6	2.16	no	NA	Unknown
HpaP807955 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807957	no	NA	NA	NA	NA	271	10	3.69	yes	NA	Unknown
HpaP807957 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807962	no	NA	NA	NA	NA	493	10	2.03	no	NA	Unknown
HpaP807962 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807970	no	NA	NA	NA	NA	648	11	1.7	no	NA	Unknown
HpaP807970 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807971	no	NA	NA	NA	NA	753	13	1.73	no	NA	Unknown
HpaP807971 	yes	YFWxC,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807972	no	NA	NA	NA	NA	160	4	2.5	no	NA	Unknown
HpaP807972 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807973	no	NA	NA	NA	NA	246	6	2.44	no	NA	Unknown
HpaP807973 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807976	no	NA	NA	NA	NA	101	2	1.98	no	NA	Unknown
HpaP807976 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807977	no	NA	NA	NA	NA	298	4	1.34	no	NA	Unknown
HpaP807977 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807984	no	NA	NA	NA	NA	204	8	3.92	yes	NA	Unknown
HpaP807984 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807985	no	NA	NA	NA	NA	540	6	1.11	no	NA	Unknown
HpaP807985 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807988	no	NA	NA	NA	NA	83	0	0	no	NA	Unknown
HpaP807988 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807993	no	NA	Q945T9|PHI653|Gip2,GIP1	35.59,32.14	6.93e-33,3.59e-32	339	6	1.77	no	NA	PHI-only
HpaP807993 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP807995	no	NA	Q945T9|PHI653|Gip2,GIP1	36.61,31.38	1.47e-32,4.19e-30	NA	NA	NA	NA	NA	PHI-only
HpaP807997	no	NA	NA	NA	NA	243	5	2.06	no	NA	Unknown
HpaP807997 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP808000	no	NA	NA	NA	NA	410	7	1.71	no	NA	Unknown
HpaP808000 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP808007	no	NA	NA	NA	NA	593	9	1.52	no	NA	Unknown
HpaP808007 	yes	LysM,EAR_1,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP808012	no	NA	NA	NA	NA	424	0	0	no	NA	Unknown
HpaP808012 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP808014	no	NA	NA	NA	NA	1306	30	2.3	no	NA	Unknown
HpaP808014 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP808024	no	NA	NA	NA	NA	78	6	7.69	yes	NA	Unknown
HpaP808024 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP808028	no	NA	NA	NA	NA	143	6	4.2	yes	NA	Unknown
HpaP808028 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP808030	no	NA	NA	NA	NA	180	1	0.56	no	NA	Unknown
HpaP808030 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP808031	no	NA	NA	NA	NA	55	2	3.64	yes	NA	Unknown
HpaP808031 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP808035	no	NA	NA	NA	NA	82	0	0	no	NA	Unknown
HpaP808035 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
