GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains
PYU1_T005770	no	NA	NA	NA	NA	432	7	1.62	no	NA
PYU1_T012480	no	NA	NA	NA	NA	192	1	0.52	no	NA
PYU1_T009698	no	NA	NA	NA	NA	133	5	3.76	yes	NA
PYU1_T002441	no	NA	NA	NA	NA	228	1	0.44	no	NA
PYU1_T011363	no	NA	NA	NA	NA	289	8	2.77	no	NA
PYU1_T003542	no	NA	NA	NA	NA	249	2	0.8	no	NA
PYU1_T008027	no	NA	NA	NA	NA	199	0	0	no	NA
PYU1_T003295	no	NA	NA	NA	NA	131	3	2.29	no	NA
PYU1_T010203	no	NA	NA	NA	NA	77	0	0	no	NA
PYU1_T001268	no	NA	NA	NA	NA	263	2	0.76	no	NA
PYU1_T010778	no	NA	NA	NA	NA	67	1	1.49	no	NA
PYU1_T010375	no	NA	NA	NA	NA	925	9	0.97	no	NA
PYU1_T001787	no	NA	NA	NA	NA	171	0	0	no	NA
PYU1_T004433	no	NA	NA	NA	NA	1056	21	1.99	no	NA
PYU1_T002444	no	NA	NA	NA	NA	279	4	1.43	no	NA
PYU1_T004667	no	NA	NA	NA	NA	438	5	1.14	no	NA
PYU1_T001632	no	NA	NA	NA	NA	500	8	1.6	no	NA
PYU1_T015066	no	NA	NA	NA	NA	105	1	0.95	no	NA
PYU1_T008915	no	NA	NA	NA	NA	319	5	1.57	no	NA
PYU1_T002243	no	NA	NA	NA	NA	324	10	3.09	yes	NA
PYU1_T000270	no	NA	NA	NA	NA	430	6	1.4	no	NA
PYU1_T008976	no	NA	NA	NA	NA	617	14	2.27	no	NA
PYU1_T000120	no	NA	NA	NA	NA	494	5	1.01	no	NA
PYU1_T012986	no	NA	NA	NA	NA	950	7	0.74	no	NA
PYU1_T013601	no	NA	NA	NA	NA	139	1	0.72	no	NA
PYU1_T003906	no	NA	NA	NA	NA	408	11	2.7	no	NA
PYU1_T004039	no	NA	NA	NA	NA	62	2	3.23	yes	NA
PYU1_T010096	no	NA	NA	NA	NA	168	1	0.6	no	NA
PYU1_T012086	no	NA	NA	NA	NA	145	5	3.45	yes	NA
PYU1_T000711	no	NA	NA	NA	NA	317	10	3.15	yes	NA
PYU1_T008048	no	NA	NA	NA	NA	186	13	6.99	yes	NA
PYU1_T013661	no	NA	NA	NA	NA	430	5	1.16	no	NA
PYU1_T002794	no	NA	NA	NA	NA	950	17	1.79	no	NA
PYU1_T009173	no	NA	NA	NA	NA	545	5	0.92	no	NA
PYU1_T003148	no	NA	NA	NA	NA	332	0	0	no	NA
PYU1_T001916	no	NA	NA	NA	NA	465	10	2.15	no	NA
PYU1_T001741	no	NA	NA	NA	NA	206	7	3.4	yes	NA
PYU1_T000604	no	NA	NA	NA	NA	284	0	0	no	NA
PYU1_T009071	no	NA	NA	NA	NA	1933	14	0.72	no	NA
PYU1_T006514	no	NA	NA	NA	NA	113	0	0	no	NA
PYU1_T011035	no	NA	NA	NA	NA	321	21	6.54	yes	NA
PYU1_T006489	no	NA	NA	NA	NA	852	15	1.76	no	NA
PYU1_T014001	no	NA	NA	NA	NA	1016	7	0.69	no	NA
PYU1_T011496	no	NA	NA	NA	NA	485	2	0.41	no	NA
PYU1_T004407	no	NA	NA	NA	NA	156	2	1.28	no	NA
PYU1_T000141	no	NA	NA	NA	NA	925	9	0.97	no	NA
PYU1_T002494	no	NA	NA	NA	NA	171	1	0.58	no	NA
PYU1_T006843	no	NA	NA	NA	NA	368	6	1.63	no	NA
PYU1_T006217	no	NA	NA	NA	NA	927	3	0.32	no	NA
PYU1_T005592	no	NA	NA	NA	NA	436	6	1.38	no	NA
PYU1_T006342	no	NA	NA	NA	NA	306	3	0.98	no	NA
PYU1_T001293	no	NA	NA	NA	NA	1585	44	2.78	no	NA
PYU1_T001791	no	NA	NA	NA	NA	667	10	1.5	no	NA
PYU1_T014296	no	NA	NA	NA	NA	194	5	2.58	no	NA
PYU1_T005568	no	NA	NA	NA	NA	415	4	0.96	no	NA
PYU1_T002239	no	NA	NA	NA	NA	117	0	0	no	NA
PYU1_T004388	no	NA	NA	NA	NA	567	16	2.82	no	NA
PYU1_T011763	no	NA	NA	NA	NA	710	14	1.97	no	NA
PYU1_T003692	no	NA	NA	NA	NA	231	2	0.87	no	NA
PYU1_T001659	no	NA	NA	NA	NA	254	2	0.79	no	NA
PYU1_T013955	no	NA	NA	NA	NA	660	2	0.3	no	NA
PYU1_T012492	no	NA	NA	NA	NA	306	10	3.27	yes	NA
PYU1_T010806	no	NA	NA	NA	NA	215	9	4.19	yes	NA
PYU1_T000294	no	NA	NA	NA	NA	396	2	0.51	no	NA
PYU1_T009670	no	NA	NA	NA	NA	637	14	2.2	no	NA
PYU1_T003118	no	NA	NA	NA	NA	291	2	0.69	no	NA
PYU1_T001851	no	NA	NA	NA	NA	719	7	0.97	no	NA
PYU1_T006208	no	NA	NA	NA	NA	3684	109	2.96	no	NA
PYU1_T009921	no	NA	NA	NA	NA	447	10	2.24	no	NA
PYU1_T007224	no	NA	NA	NA	NA	210	5	2.38	no	NA
PYU1_T000320	no	NA	NA	NA	NA	308	7	2.27	no	NA
PYU1_T008845	no	NA	NA	NA	NA	79	1	1.27	no	NA
PYU1_T009981	no	NA	NA	NA	NA	298	2	0.67	no	NA
PYU1_T012988	no	NA	NA	NA	NA	241	6	2.49	no	NA
PYU1_T004175	no	NA	NA	NA	NA	1008	16	1.59	no	NA
PYU1_T005866	no	NA	NA	NA	NA	645	10	1.55	no	NA
PYU1_T003865	no	NA	NA	NA	NA	438	15	3.42	yes	NA
PYU1_T001441	no	NA	NA	NA	NA	435	5	1.15	no	NA
PYU1_T013629	no	NA	NA	NA	NA	545	6	1.1	no	NA
PYU1_T014928	no	NA	NA	NA	NA	697	9	1.29	no	NA
PYU1_T001719	no	NA	NA	NA	NA	805	12	1.49	no	NA
PYU1_T011323	no	NA	NA	NA	NA	605	6	0.99	no	NA
PYU1_T011233	no	NA	NA	NA	NA	949	13	1.37	no	NA
PYU1_T008800	no	NA	NA	NA	NA	448	5	1.12	no	NA
PYU1_T002335	no	NA	NA	NA	NA	158	3	1.9	no	NA
PYU1_T008105	no	NA	NA	NA	NA	417	4	0.96	no	NA
PYU1_T015306	no	NA	NA	NA	NA	203	5	2.46	no	NA
PYU1_T001038	no	NA	NA	NA	NA	199	4	2.01	no	NA
PYU1_T001825	no	NA	NA	NA	NA	127	1	0.79	no	NA
PYU1_T002183	no	NA	NA	NA	NA	1150	43	3.74	yes	NA
PYU1_T003910	no	NA	NA	NA	NA	155	0	0	no	NA
PYU1_T008259	no	NA	NA	NA	NA	519	5	0.96	no	NA
PYU1_T012287	no	NA	NA	NA	NA	270	7	2.59	no	NA
PYU1_T015116	no	NA	NA	NA	NA	198	4	2.02	no	NA
PYU1_T004394	no	NA	NA	NA	NA	557	6	1.08	no	NA
PYU1_T012789	no	NA	NA	NA	NA	66	2	3.03	yes	NA
PYU1_T011205	no	NA	NA	NA	NA	457	2	0.44	no	NA
PYU1_T004336	no	NA	NA	NA	NA	1472	10	0.68	no	NA
PYU1_T002697	no	NA	NA	NA	NA	372	9	2.42	no	NA
PYU1_T008790	no	NA	NA	NA	NA	214	4	1.87	no	NA
PYU1_T003309	no	NA	NA	NA	NA	2383	37	1.55	no	NA
PYU1_T004229	no	NA	NA	NA	NA	1047	16	1.53	no	NA
PYU1_T015245	no	NA	NA	NA	NA	114	2	1.75	no	NA
PYU1_T002976	no	NA	NA	NA	NA	362	6	1.66	no	NA
PYU1_T009083	no	NA	NA	NA	NA	127	0	0	no	NA
PYU1_T013346	no	NA	NA	NA	NA	218	1	0.46	no	NA
PYU1_T004331	no	NA	NA	NA	NA	98	0	0	no	NA
PYU1_T000417	no	NA	NA	NA	NA	525	6	1.14	no	NA
PYU1_T000364	no	NA	NA	NA	NA	156	3	1.92	no	NA
PYU1_T000335	no	NA	NA	NA	NA	935	29	3.1	yes	NA
PYU1_T013024	no	NA	NA	NA	NA	354	10	2.82	no	NA
PYU1_T001959	no	NA	NA	NA	NA	1174	10	0.85	no	NA
PYU1_T011047	no	NA	NA	NA	NA	720	12	1.67	no	NA
PYU1_T011810	no	NA	NA	NA	NA	726	9	1.24	no	NA
PYU1_T011756	no	NA	NA	NA	NA	342	8	2.34	no	NA
PYU1_T004908	no	NA	NA	NA	NA	391	17	4.35	yes	NA
PYU1_T009039	no	NA	NA	NA	NA	162	1	0.62	no	NA
PYU1_T008314	no	NA	NA	NA	NA	802	12	1.5	no	NA
PYU1_T004196	no	NA	NA	NA	NA	660	8	1.21	no	NA
PYU1_T004878	no	NA	NA	NA	NA	294	5	1.7	no	NA
PYU1_T013344	no	NA	NA	NA	NA	425	12	2.82	no	NA
PYU1_T003093	no	NA	NA	NA	NA	298	2	0.67	no	NA
PYU1_T003155	no	NA	NA	NA	NA	1309	11	0.84	no	NA
PYU1_T001668	no	NA	NA	NA	NA	734	4	0.54	no	NA
PYU1_T009625	no	NA	NA	NA	NA	211	2	0.95	no	NA
PYU1_T008424	no	NA	NA	NA	NA	395	7	1.77	no	NA
PYU1_T002737	no	NA	NA	NA	NA	81	4	4.94	yes	NA
PYU1_T003527	no	NA	NA	NA	NA	247	7	2.83	no	NA
PYU1_T002175	no	NA	NA	NA	NA	368	12	3.26	yes	NA
PYU1_T000791	no	NA	NA	NA	NA	789	5	0.63	no	NA
PYU1_T006477	no	NA	NA	NA	NA	290	1	0.34	no	NA
PYU1_T000528	no	NA	NA	NA	NA	330	9	2.73	no	NA
PYU1_T001750	no	NA	NA	NA	NA	182	2	1.1	no	NA
PYU1_T006272	no	NA	NA	NA	NA	291	4	1.37	no	NA
PYU1_T006309	no	NA	NA	NA	NA	185	3	1.62	no	NA
PYU1_T010265	no	NA	NA	NA	NA	352	2	0.57	no	NA
PYU1_T012069	no	NA	NA	NA	NA	1388	27	1.95	no	NA
PYU1_T003318	no	NA	NA	NA	NA	110	3	2.73	no	NA
PYU1_T002864	no	NA	NA	NA	NA	75	1	1.33	no	NA
PYU1_T011973	no	NA	NA	NA	NA	211	4	1.9	no	NA
PYU1_T004959	no	NA	NA	NA	NA	294	3	1.02	no	NA
PYU1_T010493	no	NA	NA	NA	NA	178	3	1.69	no	NA
PYU1_T007853	no	NA	NA	NA	NA	210	5	2.38	no	NA
PYU1_T008193	no	NA	NA	NA	NA	1329	12	0.9	no	NA
PYU1_T000362	no	NA	NA	NA	NA	299	8	2.68	no	NA
PYU1_T003427	no	NA	NA	NA	NA	549	28	5.1	yes	NA
PYU1_T010291	no	NA	NA	NA	NA	1386	26	1.88	no	NA
PYU1_T008705	no	NA	NA	NA	NA	260	2	0.77	no	NA
PYU1_T012499	no	NA	NA	NA	NA	783	4	0.51	no	NA
PYU1_T002442	no	NA	NA	NA	NA	249	2	0.8	no	NA
PYU1_T000692	no	NA	NA	NA	NA	289	1	0.35	no	NA
PYU1_T003228	no	NA	NA	NA	NA	446	6	1.35	no	NA
PYU1_T006721	no	NA	NA	NA	NA	293	10	3.41	yes	NA
PYU1_T004828	no	NA	NA	NA	NA	761	13	1.71	no	NA
PYU1_T007130	no	NA	NA	NA	NA	366	8	2.19	no	NA
PYU1_T005808	no	NA	NA	NA	NA	133	4	3.01	yes	NA
PYU1_T015099	no	NA	NA	NA	NA	29	1	3.45	yes	NA
PYU1_T001990	no	NA	NA	NA	NA	236	4	1.69	no	NA
PYU1_T002654	no	NA	NA	NA	NA	603	7	1.16	no	NA
PYU1_T004891	no	NA	NA	NA	NA	224	2	0.89	no	NA
PYU1_T007022	no	NA	NA	NA	NA	185	5	2.7	no	NA
PYU1_T012931	no	NA	NA	NA	NA	687	17	2.47	no	NA
PYU1_T008489	no	NA	NA	NA	NA	547	7	1.28	no	NA
PYU1_T009870	no	NA	NA	NA	NA	491	1	0.2	no	NA
PYU1_T007329	no	NA	NA	NA	NA	198	1	0.51	no	NA
PYU1_T002047	no	NA	NA	NA	NA	101	3	2.97	no	NA
PYU1_T008281	no	NA	NA	NA	NA	102	10	9.8	yes	NA
PYU1_T005053	no	NA	NA	NA	NA	223	3	1.35	no	NA
PYU1_T002313	no	NA	NA	NA	NA	426	5	1.17	no	NA
PYU1_T014262	no	NA	NA	NA	NA	227	1	0.44	no	NA
PYU1_T010056	no	NA	NA	NA	NA	334	8	2.4	no	NA
PYU1_T007720	no	NA	NA	NA	NA	370	9	2.43	no	NA
PYU1_T001935	no	NA	NA	NA	NA	480	6	1.25	no	NA
PYU1_T005841	no	NA	NA	NA	NA	155	0	0	no	NA
PYU1_T014792	no	NA	NA	NA	NA	419	6	1.43	no	NA
PYU1_T006408	no	NA	NA	NA	NA	164	3	1.83	no	NA
PYU1_T012777	no	NA	NA	NA	NA	1083	92	8.49	yes	NA
PYU1_T011745	no	NA	NA	NA	NA	175	0	0	no	NA
PYU1_T000831	no	NA	NA	NA	NA	569	8	1.41	no	NA
PYU1_T007237	no	NA	NA	NA	NA	232	11	4.74	yes	NA
PYU1_T004554	no	NA	NA	NA	NA	195	2	1.03	no	NA
PYU1_T013401	no	NA	NA	NA	NA	1299	16	1.23	no	NA
PYU1_T005162	no	NA	NA	NA	NA	59	2	3.39	yes	NA
PYU1_T008648	no	NA	NA	NA	NA	1231	9	0.73	no	NA
PYU1_T003732	no	NA	NA	NA	NA	290	8	2.76	no	NA
PYU1_T006830	no	NA	NA	NA	NA	491	2	0.41	no	NA
PYU1_T012052	no	NA	NA	NA	NA	402	6	1.49	no	NA
PYU1_T009815	no	NA	NA	NA	NA	246	2	0.81	no	NA
PYU1_T010078	no	NA	NA	NA	NA	622	6	0.96	no	NA
PYU1_T006796	no	NA	NA	NA	NA	545	5	0.92	no	NA
PYU1_T004170	no	NA	NA	NA	NA	425	3	0.71	no	NA
PYU1_T006803	no	NA	NA	NA	NA	223	5	2.24	no	NA
PYU1_T012068	no	NA	NA	NA	NA	114	3	2.63	no	NA
PYU1_T009328	no	NA	NA	NA	NA	114	4	3.51	yes	NA
PYU1_T007935	no	NA	NA	NA	NA	488	7	1.43	no	NA
PYU1_T011203	no	NA	NA	NA	NA	241	9	3.73	yes	NA
PYU1_T003287	no	NA	NA	NA	NA	111	5	4.5	yes	NA
PYU1_T010504	no	NA	NA	NA	NA	182	0	0	no	NA
PYU1_T001047	no	NA	NA	NA	NA	256	4	1.56	no	NA
PYU1_T012823	no	NA	NA	NA	NA	434	7	1.61	no	NA
PYU1_T006059	no	NA	NA	NA	NA	93	1	1.08	no	NA
PYU1_T006497	no	NA	NA	NA	NA	481	3	0.62	no	NA
PYU1_T011842	no	NA	NA	NA	NA	254	3	1.18	no	NA
PYU1_T007391	no	NA	NA	NA	NA	485	13	2.68	no	NA
PYU1_T005387	no	NA	NA	NA	NA	502	9	1.79	no	NA
PYU1_T009466	no	NA	NA	NA	NA	687	15	2.18	no	NA
PYU1_T001869	no	NA	NA	NA	NA	388	14	3.61	yes	NA
PYU1_T006142	no	NA	NA	NA	NA	372	1	0.27	no	NA
PYU1_T003680	no	NA	NA	NA	NA	423	6	1.42	no	NA
PYU1_T002459	no	NA	NA	NA	NA	738	17	2.3	no	NA
PYU1_T000234	no	NA	NA	NA	NA	715	6	0.84	no	NA
PYU1_T004948	no	NA	NA	NA	NA	351	13	3.7	yes	NA
PYU1_T005074	no	NA	NA	NA	NA	80	2	2.5	no	NA
PYU1_T012335	no	NA	NA	NA	NA	207	5	2.42	no	NA
PYU1_T003813	no	NA	NA	NA	NA	222	4	1.8	no	NA
PYU1_T012314	no	NA	NA	NA	NA	596	10	1.68	no	NA
PYU1_T012616	no	NA	NA	NA	NA	668	9	1.35	no	NA
PYU1_T004857	no	NA	NA	NA	NA	66	4	6.06	yes	NA
PYU1_T006281	no	NA	NA	NA	NA	518	12	2.32	no	NA
PYU1_T012828	no	NA	NA	NA	NA	133	4	3.01	yes	NA
PYU1_T013021	no	NA	NA	NA	NA	229	0	0	no	NA
PYU1_T002862	no	NA	NA	NA	NA	1676	31	1.85	no	NA
PYU1_T002159	no	NA	NA	NA	NA	806	21	2.61	no	NA
PYU1_T010969	no	NA	NA	NA	NA	1238	14	1.13	no	NA
PYU1_T012205	no	NA	NA	NA	NA	113	2	1.77	no	NA
PYU1_T006703	no	NA	NA	NA	NA	810	17	2.1	no	NA
PYU1_T001679	no	NA	NA	NA	NA	177	2	1.13	no	NA
PYU1_T013706	no	NA	NA	NA	NA	385	2	0.52	no	NA
PYU1_T012962	no	NA	NA	NA	NA	177	3	1.69	no	NA
PYU1_T010380	no	NA	NA	NA	NA	261	3	1.15	no	NA
PYU1_T000338	no	NA	NA	NA	NA	194	1	0.52	no	NA
PYU1_T000515	no	NA	NA	NA	NA	404	12	2.97	no	NA
PYU1_T012361	no	NA	NA	NA	NA	889	25	2.81	no	NA
PYU1_T015231	no	NA	NA	NA	NA	112	6	5.36	yes	NA
PYU1_T013034	no	NA	NA	NA	NA	280	8	2.86	no	NA
PYU1_T002121	no	NA	NA	NA	NA	512	9	1.76	no	NA
PYU1_T000920	no	NA	NA	NA	NA	308	4	1.3	no	NA
PYU1_T014030	no	NA	NA	NA	NA	467	9	1.93	no	NA
PYU1_T012679	no	NA	NA	NA	NA	1419	36	2.54	no	NA
PYU1_T003904	no	NA	NA	NA	NA	165	7	4.24	yes	NA
PYU1_T002904	no	NA	NA	NA	NA	621	8	1.29	no	NA
PYU1_T002150	no	NA	NA	NA	NA	292	3	1.03	no	NA
PYU1_T007200	no	NA	NA	NA	NA	225	3	1.33	no	NA
PYU1_T003305	no	NA	NA	NA	NA	1597	46	2.88	no	NA
PYU1_T009379	no	NA	NA	NA	NA	232	4	1.72	no	NA
PYU1_T003938	no	NA	NA	NA	NA	656	4	0.61	no	NA
PYU1_T015144	no	NA	NA	NA	NA	230	2	0.87	no	NA
PYU1_T014159	no	NA	NA	NA	NA	467	5	1.07	no	NA
PYU1_T004079	no	NA	NA	NA	NA	532	7	1.32	no	NA
PYU1_T003482	no	NA	NA	NA	NA	560	8	1.43	no	NA
PYU1_T005018	no	NA	NA	NA	NA	391	11	2.81	no	NA
PYU1_T014607	no	NA	NA	NA	NA	268	5	1.87	no	NA
PYU1_T009654	no	NA	NA	NA	NA	93	2	2.15	no	NA
PYU1_T002951	no	NA	NA	NA	NA	271	19	7.01	yes	NA
PYU1_T013739	no	NA	NA	NA	NA	507	4	0.79	no	NA
PYU1_T007444	no	NA	NA	NA	NA	467	2	0.43	no	NA
PYU1_T007608	no	NA	NA	NA	NA	1025	16	1.56	no	NA
PYU1_T001403	no	NA	NA	NA	NA	508	7	1.38	no	NA
PYU1_T007184	no	NA	NA	NA	NA	329	1	0.3	no	NA
PYU1_T006191	no	NA	NA	NA	NA	687	5	0.73	no	NA
PYU1_T006164	no	NA	NA	NA	NA	653	18	2.76	no	NA
PYU1_T009560	no	NA	NA	NA	NA	160	3	1.88	no	NA
PYU1_T006726	no	NA	NA	NA	NA	123	2	1.63	no	NA
PYU1_T011668	no	NA	NA	NA	NA	375	4	1.07	no	NA
PYU1_T004316	no	NA	NA	NA	NA	2147	18	0.84	no	NA
PYU1_T004425	no	NA	NA	NA	NA	1097	17	1.55	no	NA
PYU1_T006070	no	NA	NA	NA	NA	128	4	3.12	yes	NA
PYU1_T005501	no	NA	NA	NA	NA	62	0	0	no	NA
PYU1_T009007	no	NA	NA	NA	NA	626	10	1.6	no	NA
PYU1_T012075	no	NA	NA	NA	NA	117	8	6.84	yes	NA
PYU1_T007886	no	NA	NA	NA	NA	162	1	0.62	no	NA
PYU1_T011887	no	NA	NA	NA	NA	985	5	0.51	no	NA
PYU1_T010851	no	NA	NA	NA	NA	359	1	0.28	no	NA
PYU1_T011142	no	NA	NA	NA	NA	175	6	3.43	yes	NA
PYU1_T011250	no	NA	NA	NA	NA	459	2	0.44	no	NA
PYU1_T005597	no	NA	NA	NA	NA	599	0	0	no	NA
PYU1_T012117	no	NA	NA	NA	NA	185	1	0.54	no	NA
PYU1_T010215	no	NA	NA	NA	NA	210	6	2.86	no	NA
PYU1_T006929	no	NA	NA	NA	NA	645	8	1.24	no	NA
PYU1_T005634	no	NA	NA	NA	NA	478	7	1.46	no	NA
PYU1_T002136	no	NA	NA	NA	NA	447	4	0.89	no	NA
PYU1_T003722	no	NA	NA	NA	NA	489	3	0.61	no	NA
PYU1_T001511	no	NA	NA	NA	NA	477	11	2.31	no	NA
PYU1_T013744	no	NA	NA	NA	NA	370	4	1.08	no	NA
PYU1_T012697	no	NA	NA	NA	NA	1052	10	0.95	no	NA
PYU1_T004475	no	NA	NA	NA	NA	240	2	0.83	no	NA
PYU1_T012468	no	NA	NA	NA	NA	165	6	3.64	yes	NA
PYU1_T003965	no	NA	NA	NA	NA	218	11	5.05	yes	NA
PYU1_T010761	no	NA	NA	NA	NA	639	13	2.03	no	NA
PYU1_T006681	no	NA	NA	NA	NA	279	4	1.43	no	NA
PYU1_T004697	no	NA	NA	NA	NA	79	4	5.06	yes	NA
PYU1_T010887	no	NA	NA	NA	NA	804	13	1.62	no	NA
PYU1_T004633	no	NA	NA	NA	NA	370	8	2.16	no	NA
PYU1_T009434	no	NA	NA	NA	NA	608	8	1.32	no	NA
PYU1_T009905	no	NA	NA	NA	NA	338	5	1.48	no	NA
PYU1_T002521	no	NA	NA	NA	NA	112	6	5.36	yes	NA
PYU1_T001251	no	NA	NA	NA	NA	453	4	0.88	no	NA
PYU1_T005438	no	NA	NA	NA	NA	125	2	1.6	no	NA
PYU1_T002585	no	NA	NA	NA	NA	260	4	1.54	no	NA
PYU1_T005358	no	NA	NA	NA	NA	531	17	3.2	yes	NA
PYU1_T010820	no	NA	NA	NA	NA	52	1	1.92	no	NA
PYU1_T006073	no	NA	NA	NA	NA	535	5	0.93	no	NA
PYU1_T004165	no	NA	NA	NA	NA	377	7	1.86	no	NA
PYU1_T010618	no	NA	NA	NA	NA	360	4	1.11	no	NA
PYU1_T003902	no	NA	NA	NA	NA	126	8	6.35	yes	NA
PYU1_T008516	no	NA	NA	NA	NA	222	1	0.45	no	NA
PYU1_T006044	no	NA	NA	NA	NA	125	3	2.4	no	NA
PYU1_T009894	no	NA	NA	NA	NA	86	2	2.33	no	NA
PYU1_T012234	no	NA	NA	NA	NA	485	11	2.27	no	NA
PYU1_T003659	no	NA	NA	NA	NA	193	8	4.15	yes	NA
PYU1_T005488	no	NA	NA	NA	NA	122	11	9.02	yes	NA
PYU1_T000947	no	NA	NA	NA	NA	344	1	0.29	no	NA
PYU1_T012721	no	NA	NA	NA	NA	1311	22	1.68	no	NA
PYU1_T009291	no	NA	NA	NA	NA	383	16	4.18	yes	NA
PYU1_T008099	no	NA	NA	NA	NA	329	1	0.3	no	NA
PYU1_T005986	no	NA	NA	NA	NA	537	5	0.93	no	NA
PYU1_T004543	no	NA	NA	NA	NA	290	8	2.76	no	NA
PYU1_T013822	no	NA	NA	NA	NA	651	7	1.08	no	NA
PYU1_T004160	no	NA	NA	NA	NA	767	5	0.65	no	NA
PYU1_T010042	no	NA	NA	NA	NA	494	8	1.62	no	NA
PYU1_T003619	no	NA	NA	NA	NA	544	15	2.76	no	NA
PYU1_T014050	no	NA	NA	NA	NA	544	6	1.1	no	NA
PYU1_T008338	no	NA	NA	NA	NA	306	3	0.98	no	NA
PYU1_T012225	no	NA	NA	NA	NA	1540	26	1.69	no	NA
PYU1_T015233	no	NA	NA	NA	NA	145	1	0.69	no	NA
PYU1_T009259	no	NA	NA	NA	NA	255	6	2.35	no	NA
PYU1_T009165	no	NA	NA	NA	NA	357	6	1.68	no	NA
PYU1_T008740	no	NA	NA	NA	NA	494	18	3.64	yes	NA
PYU1_T006158	no	NA	NA	NA	NA	674	11	1.63	no	NA
PYU1_T010532	no	NA	NA	NA	NA	567	11	1.94	no	NA
PYU1_T001730	no	NA	NA	NA	NA	168	3	1.79	no	NA
PYU1_T007648	no	NA	NA	NA	NA	163	5	3.07	yes	NA
PYU1_T012674	no	NA	NA	NA	NA	164	4	2.44	no	NA
PYU1_T006532	no	NA	NA	NA	NA	713	16	2.24	no	NA
PYU1_T003849	no	NA	NA	NA	NA	446	6	1.35	no	NA
PYU1_T014476	no	NA	NA	NA	NA	491	6	1.22	no	NA
PYU1_T003970	no	NA	NA	NA	NA	337	9	2.67	no	NA
PYU1_T001269	no	NA	NA	NA	NA	1044	11	1.05	no	NA
PYU1_T011161	no	NA	NA	NA	NA	434	10	2.3	no	NA
PYU1_T009721	no	NA	NA	NA	NA	195	7	3.59	yes	NA
PYU1_T006068	no	NA	NA	NA	NA	47	1	2.13	no	NA
PYU1_T012587	no	NA	NA	NA	NA	827	21	2.54	no	NA
PYU1_T001910	no	NA	NA	NA	NA	554	8	1.44	no	NA
PYU1_T007059	no	NA	NA	NA	NA	418	9	2.15	no	NA
PYU1_T002664	no	NA	NA	NA	NA	574	13	2.26	no	NA
PYU1_T012993	no	NA	NA	NA	NA	133	0	0	no	NA
PYU1_T006509	no	NA	NA	NA	NA	72	0	0	no	NA
PYU1_T000748	no	NA	NA	NA	NA	657	10	1.52	no	NA
PYU1_T000633	no	NA	NA	NA	NA	573	15	2.62	no	NA
PYU1_T004006	no	NA	NA	NA	NA	472	10	2.12	no	NA
PYU1_T009996	no	NA	NA	NA	NA	545	12	2.2	no	NA
PYU1_T010274	no	NA	NA	NA	NA	168	7	4.17	yes	NA
PYU1_T002658	no	NA	NA	NA	NA	212	0	0	no	NA
PYU1_T000488	no	NA	NA	NA	NA	772	7	0.91	no	NA
PYU1_T012632	no	NA	NA	NA	NA	217	3	1.38	no	NA
PYU1_T007959	no	NA	NA	NA	NA	288	5	1.74	no	NA
PYU1_T011491	no	NA	NA	NA	NA	455	1	0.22	no	NA
PYU1_T002402	no	NA	NA	NA	NA	157	1	0.64	no	NA
PYU1_T014410	no	NA	NA	NA	NA	199	3	1.51	no	NA
PYU1_T006361	no	NA	NA	NA	NA	376	7	1.86	no	NA
PYU1_T010072	no	NA	NA	NA	NA	306	11	3.59	yes	NA
PYU1_T010340	no	NA	NA	NA	NA	805	12	1.49	no	NA
PYU1_T013530	no	NA	NA	NA	NA	323	2	0.62	no	NA
PYU1_T003349	no	NA	NA	NA	NA	488	2	0.41	no	NA
PYU1_T001096	no	NA	NA	NA	NA	1321	17	1.29	no	NA
PYU1_T002612	no	NA	NA	NA	NA	363	18	4.96	yes	NA
PYU1_T012902	no	NA	NA	NA	NA	419	3	0.72	no	NA
PYU1_T011153	no	NA	NA	NA	NA	319	1	0.31	no	NA
PYU1_T008540	no	NA	NA	NA	NA	59	3	5.08	yes	NA
PYU1_T001769	no	NA	NA	NA	NA	437	2	0.46	no	NA
PYU1_T002935	no	NA	NA	NA	NA	156	1	0.64	no	NA
PYU1_T003808	no	NA	NA	NA	NA	364	5	1.37	no	NA
PYU1_T006491	no	NA	NA	NA	NA	121	2	1.65	no	NA
PYU1_T013170	no	NA	NA	NA	NA	272	2	0.74	no	NA
PYU1_T014925	no	NA	NA	NA	NA	379	3	0.79	no	NA
PYU1_T008527	no	NA	NA	NA	NA	352	5	1.42	no	NA
PYU1_T008245	no	NA	NA	NA	NA	1499	27	1.8	no	NA
PYU1_T003103	no	NA	NA	NA	NA	218	1	0.46	no	NA
PYU1_T012270	no	NA	NA	NA	NA	691	14	2.03	no	NA
PYU1_T012783	no	NA	NA	NA	NA	525	2	0.38	no	NA
PYU1_T011881	no	NA	NA	NA	NA	321	4	1.25	no	NA
PYU1_T006297	no	NA	NA	NA	NA	234	1	0.43	no	NA
PYU1_T011515	no	NA	NA	NA	NA	293	5	1.71	no	NA
PYU1_T011753	no	NA	NA	NA	NA	430	6	1.4	no	NA
PYU1_T011564	no	NA	NA	NA	NA	152	1	0.66	no	NA
PYU1_T013996	no	NA	NA	NA	NA	354	7	1.98	no	NA
