GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains	EffectorCategory
PHYSODRAFT_405361	no	NA	NA	NA	NA	72	0	0	no	NA	Unknown
PHYSODRAFT_405361 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_405390	no	NA	NA	NA	NA	114	1	0.88	no	NA	Unknown
PHYSODRAFT_405390 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_405438	no	NA	NA	NA	NA	158	4	2.53	no	NA	Unknown
PHYSODRAFT_405438 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_405579	no	NA	crn2	31.06	1.12e-09	NA	NA	NA	NA	NA	PHI-only
PHYSODRAFT_405736	no	NA	NA	NA	NA	893	14	1.57	no	NA	Unknown
PHYSODRAFT_405736 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_405782	no	NA	PsCRN108	26.67	3.72e-07	NA	NA	NA	NA	NA	PHI-only
PHYSODRAFT_405897	no	NA	NA	NA	NA	109	2	1.83	no	NA	Unknown
PHYSODRAFT_405897 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406112	no	NA	NA	NA	NA	59	1	1.69	no	NA	Unknown
PHYSODRAFT_406112 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PHYSODRAFT_406126	no	NA	NA	NA	NA	91	1	1.1	no	NA	Unknown
PHYSODRAFT_406126 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406163	no	NA	NA	NA	NA	148	1	0.68	no	NA	Unknown
PHYSODRAFT_406163 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406265	no	NA	L7NCR0|PHI8061|Pc129892,Q0E7H7|PHI2342|Benep2,NEP1,MoSPD9,FocSix8	54.88,41.78,40.47,39.27,37.5	2.31e-84,3.02e-51,1.02e-49,1.66e-43,9.94e-42	NA	NA	NA	NA	NA	PHI-only
PHYSODRAFT_406309	no	NA	NA	NA	NA	94	3	3.19	yes	NA	Unknown
PHYSODRAFT_406309 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406341	no	NA	NA	NA	NA	214	5	2.34	no	NA	Unknown
PHYSODRAFT_406341 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406426	no	NA	NA	NA	NA	55	0	0	no	NA	Unknown
PHYSODRAFT_406426 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
PHYSODRAFT_406571	no	NA	NA	NA	NA	245	4	1.63	no	NA	Unknown
PHYSODRAFT_406571 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406660	no	NA	NA	NA	NA	106	2	1.89	no	NA	Unknown
PHYSODRAFT_406660 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406673	no	NA	NA	NA	NA	103	2	1.94	no	NA	Unknown
PHYSODRAFT_406673 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406804	no	NA	NA	NA	NA	107	5	4.67	yes	NA	Unknown
PHYSODRAFT_406804 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406823	no	NA	NA	NA	NA	122	3	2.46	no	NA	Unknown
PHYSODRAFT_406823 	yes	RXLR,LysM,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406867	no	NA	NA	NA	NA	74	0	0	no	NA	Unknown
PHYSODRAFT_406867 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406914	no	NA	NA	NA	NA	147	2	1.36	no	NA	Unknown
PHYSODRAFT_406914 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406947	no	NA	NA	NA	NA	178	3	1.69	no	NA	Unknown
PHYSODRAFT_406947 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406959	no	NA	NA	NA	NA	328	7	2.13	no	NA	Unknown
PHYSODRAFT_406959 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406974	no	NA	NA	NA	NA	82	2	2.44	no	NA	Unknown
PHYSODRAFT_406974 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_406977	no	NA	NA	NA	NA	163	3	1.84	no	NA	Unknown
PHYSODRAFT_406977 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407038	no	NA	NA	NA	NA	252	0	0	no	NA	Unknown
PHYSODRAFT_407038 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407048	no	NA	NA	NA	NA	269	6	2.23	no	NA	Unknown
PHYSODRAFT_407048 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407090	no	NA	NA	NA	NA	50	2	4	yes	NA	Unknown
PHYSODRAFT_407090 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407169	no	NA	NA	NA	NA	92	12	13.04	yes	NA	Unknown
PHYSODRAFT_407169 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407236	no	NA	NA	NA	NA	133	5	3.76	yes	NA	Unknown
PHYSODRAFT_407236 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407245	no	NA	NA	NA	NA	258	4	1.55	no	NA	Unknown
PHYSODRAFT_407245 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407329	no	NA	NA	NA	NA	105	3	2.86	no	NA	Unknown
PHYSODRAFT_407329 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407414	no	NA	NA	NA	NA	92	5	5.43	yes	NA	Unknown
PHYSODRAFT_407414 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407430	no	NA	NA	NA	NA	72	7	9.72	yes	NA	Unknown
PHYSODRAFT_407430 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407546	no	NA	NA	NA	NA	165	6	3.64	yes	NA	Unknown
PHYSODRAFT_407546 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407583	no	NA	NA	NA	NA	88	4	4.55	yes	NA	Unknown
PHYSODRAFT_407583 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407629	no	NA	NA	NA	NA	186	1	0.54	no	NA	Unknown
PHYSODRAFT_407629 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407707	no	NA	NA	NA	NA	163	6	3.68	yes	NA	Unknown
PHYSODRAFT_407707 	yes	RXLR,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407718	no	NA	NA	NA	NA	134	8	5.97	yes	NA	Unknown
PHYSODRAFT_407718 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407736	no	NA	NA	NA	NA	196	6	3.06	yes	NA	Unknown
PHYSODRAFT_407736 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407767	no	NA	NA	NA	NA	56	1	1.79	no	NA	Unknown
PHYSODRAFT_407767 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407773	no	NA	NA	NA	NA	85	3	3.53	yes	NA	Unknown
PHYSODRAFT_407773 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407790	no	NA	NA	NA	NA	188	3	1.6	no	NA	Unknown
PHYSODRAFT_407790 	yes	RXLR,LysM,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_407819	no	NA	NA	NA	NA	269	6	2.23	no	NA	Unknown
PHYSODRAFT_407819 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408069	no	NA	NA	NA	NA	75	1	1.33	no	NA	Unknown
PHYSODRAFT_408069 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408134	no	NA	NA	NA	NA	105	1	0.95	no	NA	Unknown
PHYSODRAFT_408134 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PHYSODRAFT_408168	no	NA	NA	NA	NA	248	4	1.61	no	NA	Unknown
PHYSODRAFT_408168 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408231	no	NA	NA	NA	NA	62	0	0	no	NA	Unknown
PHYSODRAFT_408231 	yes	RXLR,Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408263	no	NA	NA	NA	NA	132	1	0.76	no	NA	Unknown
PHYSODRAFT_408263 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408295	no	NA	NA	NA	NA	239	5	2.09	no	NA	Unknown
PHYSODRAFT_408295 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408308	no	NA	NA	NA	NA	89	6	6.74	yes	NA	Unknown
PHYSODRAFT_408308 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408347	no	NA	NA	NA	NA	101	7	6.93	yes	NA	Unknown
PHYSODRAFT_408347 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PHYSODRAFT_408364	no	NA	NA	NA	NA	280	4	1.43	no	NA	Unknown
PHYSODRAFT_408364 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408400	no	NA	NA	NA	NA	94	0	0	no	NA	Unknown
PHYSODRAFT_408400 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408405	no	NA	NA	NA	NA	85	4	4.71	yes	NA	Unknown
PHYSODRAFT_408405 	yes	CHxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408575	no	NA	NA	NA	NA	70	0	0	no	NA	Unknown
PHYSODRAFT_408575 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408591	no	NA	NA	NA	NA	140	2	1.43	no	NA	Unknown
PHYSODRAFT_408591 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408655	no	NA	NA	NA	NA	154	4	2.6	no	NA	Unknown
PHYSODRAFT_408655 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408698	no	NA	NA	NA	NA	61	0	0	no	NA	Unknown
PHYSODRAFT_408698 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408756	no	NA	NA	NA	NA	194	5	2.58	no	NA	Unknown
PHYSODRAFT_408756 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408852	no	NA	NA	NA	NA	72	6	8.33	yes	NA	Unknown
PHYSODRAFT_408852 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408884	no	NA	NA	NA	NA	56	1	1.79	no	NA	Unknown
PHYSODRAFT_408884 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_408934	no	NA	NA	NA	NA	266	6	2.26	no	NA	Unknown
PHYSODRAFT_408934 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409154	no	NA	NA	NA	NA	149	6	4.03	yes	NA	Unknown
PHYSODRAFT_409154 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409157	no	NA	NA	NA	NA	133	3	2.26	no	NA	Unknown
PHYSODRAFT_409157 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409199	no	NA	NA	NA	NA	158	2	1.27	no	NA	Unknown
PHYSODRAFT_409199 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PHYSODRAFT_409213	no	NA	NA	NA	NA	110	1	0.91	no	NA	Unknown
PHYSODRAFT_409213 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409304	no	NA	NA	NA	NA	77	1	1.3	no	NA	Unknown
PHYSODRAFT_409304 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409323	no	NA	NA	NA	NA	93	1	1.08	no	NA	Unknown
PHYSODRAFT_409323 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409340	no	NA	NA	NA	NA	266	3	1.13	no	NA	Unknown
PHYSODRAFT_409340 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PHYSODRAFT_409389	no	NA	NA	NA	NA	108	0	0	no	NA	Unknown
PHYSODRAFT_409389 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409395	no	NA	NA	NA	NA	142	3	2.11	no	NA	Unknown
PHYSODRAFT_409395 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409488	no	NA	NA	NA	NA	111	1	0.9	no	NA	Unknown
PHYSODRAFT_409488 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409501	no	NA	NA	NA	NA	158	2	1.27	no	NA	Unknown
PHYSODRAFT_409501 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409525	no	NA	NA	NA	NA	152	0	0	no	NA	Unknown
PHYSODRAFT_409525 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409570	no	NA	NA	NA	NA	87	1	1.15	no	NA	Unknown
PHYSODRAFT_409570 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409574	no	NA	NA	NA	NA	207	8	3.86	yes	NA	Unknown
PHYSODRAFT_409574 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409611	no	NA	NA	NA	NA	151	10	6.62	yes	NA	Unknown
PHYSODRAFT_409611 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409760	no	NA	NA	NA	NA	289	7	2.42	no	NA	Unknown
PHYSODRAFT_409760 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409768	no	NA	NA	NA	NA	215	1	0.47	no	NA	Unknown
PHYSODRAFT_409768 	yes	EAR_1,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409822	no	NA	NA	NA	NA	156	3	1.92	no	NA	Unknown
PHYSODRAFT_409822 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409911	no	NA	NA	NA	NA	240	4	1.67	no	NA	Unknown
PHYSODRAFT_409911 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409959	no	NA	NA	NA	NA	124	4	3.23	yes	NA	Unknown
PHYSODRAFT_409959 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409967	no	NA	NA	NA	NA	60	5	8.33	yes	NA	Unknown
PHYSODRAFT_409967 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_409988	no	NA	NA	NA	NA	357	8	2.24	no	NA	Unknown
PHYSODRAFT_409988 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410014	no	NA	NA	NA	NA	239	5	2.09	no	NA	Unknown
PHYSODRAFT_410014 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410216	no	NA	NA	NA	NA	89	1	1.12	no	NA	Unknown
PHYSODRAFT_410216 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PHYSODRAFT_410267	no	NA	NA	NA	NA	56	3	5.36	yes	NA	Unknown
PHYSODRAFT_410267 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410352	no	NA	NA	NA	NA	119	3	2.52	no	NA	Unknown
PHYSODRAFT_410352 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410386	no	NA	NA	NA	NA	72	0	0	no	NA	Unknown
PHYSODRAFT_410386 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410405	no	NA	NA	NA	NA	620	15	2.42	no	NA	Unknown
PHYSODRAFT_410405 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410407	no	NA	NA	NA	NA	97	3	3.09	yes	NA	Unknown
PHYSODRAFT_410407 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410430	no	NA	NA	NA	NA	63	2	3.17	yes	NA	Unknown
PHYSODRAFT_410430 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410435	no	NA	NA	NA	NA	93	5	5.38	yes	NA	Unknown
PHYSODRAFT_410435 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410641	no	NA	NA	NA	NA	83	3	3.61	yes	NA	Unknown
PHYSODRAFT_410641 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410648	no	NA	NA	NA	NA	217	3	1.38	no	NA	Unknown
PHYSODRAFT_410648 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410753	no	NA	NA	NA	NA	68	3	4.41	yes	NA	Unknown
PHYSODRAFT_410753 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410807	no	NA	NA	NA	NA	109	2	1.83	no	NA	Unknown
PHYSODRAFT_410807 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_410946	no	NA	NA	NA	NA	65	1	1.54	no	NA	Unknown
PHYSODRAFT_410946 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_411099	no	NA	NA	NA	NA	63	1	1.59	no	NA	Unknown
PHYSODRAFT_411099 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_411269	no	NA	NA	NA	NA	84	11	13.1	yes	NA	Unknown
PHYSODRAFT_411269 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_411345	no	NA	crn1,crn2,PsCRN108,RiNLE1,RiCRN1	58.21,71.7,36.88,35.04	6.49e-20,7.28e-18,4.7e-14,1.63e-08	111	2	1.8	no	NA	PHI-only
PHYSODRAFT_411345 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_411622	no	NA	NA	NA	NA	202	2	0.99	no	NA	Unknown
PHYSODRAFT_411622 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_411651	no	NA	NA	NA	NA	126	3	2.38	no	NA	Unknown
PHYSODRAFT_411651 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_411704	no	NA	NA	NA	NA	101	3	2.97	no	NA	Unknown
PHYSODRAFT_411704 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412020	no	NA	NA	NA	NA	91	1	1.1	no	NA	Unknown
PHYSODRAFT_412020 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412029	no	NA	NA	NA	NA	56	1	1.79	no	NA	Unknown
PHYSODRAFT_412029 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412059	no	NA	NA	NA	NA	123	1	0.81	no	NA	Unknown
PHYSODRAFT_412059 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412070	no	NA	NA	NA	NA	174	8	4.6	yes	NA	Unknown
PHYSODRAFT_412070 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412106	no	NA	NA	NA	NA	60	3	5	yes	NA	Unknown
PHYSODRAFT_412106 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412239	no	NA	NA	NA	NA	146	3	2.05	no	NA	Unknown
PHYSODRAFT_412239 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412249	no	NA	NA	NA	NA	134	1	0.75	no	NA	Unknown
PHYSODRAFT_412249 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412269	no	NA	NA	NA	NA	131	2	1.53	no	NA	Unknown
PHYSODRAFT_412269 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412416	no	NA	NA	NA	NA	54	1	1.85	no	NA	Unknown
PHYSODRAFT_412416 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412553	no	NA	NA	NA	NA	128	3	2.34	no	NA	Unknown
PHYSODRAFT_412553 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412585	no	NA	NA	NA	NA	90	2	2.22	no	NA	Unknown
PHYSODRAFT_412585 	yes	EAR_1,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412587	no	NA	NA	NA	NA	340	18	5.29	yes	NA	Unknown
PHYSODRAFT_412587 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412693	no	NA	NA	NA	NA	252	14	5.56	yes	NA	Unknown
PHYSODRAFT_412693 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412719	no	NA	NA	NA	NA	71	3	4.23	yes	NA	Unknown
PHYSODRAFT_412719 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412765	no	NA	NA	NA	NA	200	4	2	no	NA	Unknown
PHYSODRAFT_412765 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412865	no	NA	NA	NA	NA	281	4	1.42	no	NA	Unknown
PHYSODRAFT_412865 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
PHYSODRAFT_412871	no	NA	NA	NA	NA	115	2	1.74	no	NA	Unknown
PHYSODRAFT_412871 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_412891	no	NA	crn2	33.05	4.89e-11	99	1	1.01	no	NA	PHI-only
PHYSODRAFT_412891 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413021	no	NA	PsCRN108,crn1,crn2	49.18,50,47.14	2.62e-14,1.11e-12,2.27e-10	80	1	1.25	no	NA	PHI-only
PHYSODRAFT_413021 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413080	no	NA	NA	NA	NA	280	8	2.86	no	NA	Unknown
PHYSODRAFT_413080 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413098	no	NA	NA	NA	NA	57	5	8.77	yes	NA	Unknown
PHYSODRAFT_413098 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413109	no	NA	NA	NA	NA	82	6	7.32	yes	NA	Unknown
PHYSODRAFT_413109 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413313	no	NA	NA	NA	NA	133	1	0.75	no	NA	Unknown
PHYSODRAFT_413313 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413469	no	NA	NA	NA	NA	79	1	1.27	no	NA	Unknown
PHYSODRAFT_413469 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413604	no	NA	NA	NA	NA	339	6	1.77	no	NA	Unknown
PHYSODRAFT_413604 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413662	no	NA	NA	NA	NA	107	5	4.67	yes	NA	Unknown
PHYSODRAFT_413662 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413676	no	NA	NA	NA	NA	269	7	2.6	no	NA	Unknown
PHYSODRAFT_413676 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413760	no	NA	NA	NA	NA	110	1	0.91	no	NA	Unknown
PHYSODRAFT_413760 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413872	no	NA	NA	NA	NA	133	1	0.75	no	NA	Unknown
PHYSODRAFT_413872 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413881	no	NA	NA	NA	NA	108	8	7.41	yes	NA	Unknown
PHYSODRAFT_413881 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413965	no	NA	NA	NA	NA	167	1	0.6	no	NA	Unknown
PHYSODRAFT_413965 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_413992	no	NA	NA	NA	NA	134	3	2.24	no	NA	Unknown
PHYSODRAFT_413992 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_414034	no	NA	NA	NA	NA	102	3	2.94	no	NA	Unknown
PHYSODRAFT_414034 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_414113	no	NA	NA	NA	NA	66	0	0	no	NA	Unknown
PHYSODRAFT_414113 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_414121	no	NA	NA	NA	NA	341	5	1.47	no	NA	Unknown
PHYSODRAFT_414121 	yes	LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	HAT	Motif-only
PHYSODRAFT_414185	no	NA	NA	NA	NA	125	2	1.6	no	NA	Unknown
