GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains
CEG47258	no	NA	SSPbP94	27.73	1.19e-18	299	6	2.01	no	NA
CEG47517	no	NA	crn1,PsCRN108,crn2	58.62,48.68,59.26	1.45e-18,3.94e-17,5.73e-15	96	3	3.12	yes	NA
CEG47615	no	NA	P43070|PHI61|Bgl2	20.88	1.13e-10	NA	NA	NA	NA	NA
CEG47767	no	NA	SSPbP94	34.6	3.21e-41	290	6	2.07	no	NA
CEG47810	no	NA	Q0ZJ79|PHI2343|Pcipg2,P78607|PHI247|Cppg1,P78608|PHI437|Cppg2,O94100|PHI103PHI1027|Bcpga1Bcpg1,P41749|PHI88|Peca	67.95,38.11,40.43,40.62,35.36	3.49e-153,3.15e-68,1.45e-66,8.54e-64,2.8e-61	NA	NA	NA	NA	NA
CEG47924	no	NA	L7NCR0|PHI8061|Pc129892,Q0E7H7|PHI2342|Benep2,MoSPD9,NEP1,FocSix8	37.55,30.04,29.31,31.88,29.18	1.91e-41,8.26e-26,7.42e-25,5.88e-22,3.39e-21	NA	NA	NA	NA	NA
CEG48030	no	NA	SSPbP94	26.58	2.85e-13	NA	NA	NA	NA	NA
CEG48040	no	NA	PsCRN108,crn2,crn1	36.5,34.23,30.26	7.05e-19,1.41e-12,1.51e-12	213	3	1.41	no	NA
CEG48095	no	NA	PsAvh163	24.11	1.13e-07	NA	NA	NA	NA	NA
CEG48158	no	NA	crn1,PsCRN108,crn2	47.68,45.9,32.93	3.69e-34,1.29e-22,5.73e-09	168	2	1.19	no	NA
CEG48282	no	NA	P43070|PHI61|Bgl2,N1JK84|PHI2896|Bec1005	24.09,23.73	6.38e-13,6.71e-09	NA	NA	NA	NA	NA
CEG48336	no	NA	Q0E7H7|PHI2342|Benep2	36.48	8.19e-48	NA	NA	NA	NA	NA
CEG48389	no	NA	crn2	33.82	1.4e-10	214	1	0.47	no	NA
CEG48438	no	NA	PsCRN108	37.8	8.08e-07	NA	NA	NA	NA	NA
CEG48463	no	NA	BLR20,BLN08_2	23.83,23.38	1.94e-11,2.34e-10	316	4	1.27	no	NA
CEG48563	no	NA	BLR20	23.61	7.62e-08	NA	NA	NA	NA	NA
CEG48696	no	NA	PsAvh163	23.74	3.08e-07	NA	NA	NA	NA	NA
CEG48843	no	NA	PsAvh163	23.55	2.69e-08	NA	NA	NA	NA	NA
CEG48875	no	NA	PsPSR2	24.56	7.63e-07	273	1	0.37	no	NA
CEG49193	no	NA	crn2	63.64	1.54e-32	158	2	1.27	no	NA
CEG49197	no	NA	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2,P0CY26|PHI68|Sap1	22.13,21.11	3.55e-10,9.62e-07	NA	NA	NA	NA	NA
CEG49198	no	NA	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2,Q00663|PHI17|Acp,P0CY29|PHI6785PHI6791PHI6813|Sap3	22.04,21.53,20.78	1.3e-09,7.35e-09,3e-08	NA	NA	NA	NA	NA
CEG49250	no	NA	SSPbP94	26.06	1.21e-09	NA	NA	NA	NA	NA
CEG49256	no	NA	BLR36	29.6	3.18e-16	NA	NA	NA	NA	NA
CEG49461	no	NA	HaRxL24,PsAvh163,HaRxL96	26.07,24.48,25.18	1.14e-21,8.49e-13,3.49e-08	503	15	2.98	no	NA
CEG49465	no	NA	Q6PQG3|PHI4252|Epi10	29.17	1.67e-19	381	34	8.92	yes	NA
CEG49840	no	NA	SSPbP94	27.19	5.28e-13	NA	NA	NA	NA	NA
CEG49916	no	NA	Q0ZJ79|PHI2343|Pcipg2,O94100|PHI103PHI1027|Bcpga1Bcpg1,P78607|PHI247|Cppg1,P78608|PHI437|Cppg2,P41749|PHI88|Peca	61.96,42.61,38.59,38.8,35.29	4.39e-138,5.47e-62,7.56e-62,4.9e-61,2.06e-56	NA	NA	NA	NA	NA
CEG49930	no	NA	Q945T9|PHI653|Gip2,GIP1	40.18,33.59	4.17e-42,3.25e-38	NA	NA	NA	NA	NA
CEG50047	no	NA	P43070|PHI61|Bgl2	22.05	3.61e-11	NA	NA	NA	NA	NA
CEG50055	no	NA	BSW11,PsPSR2	21.99,21.05	2.32e-13,1.15e-09	678	5	0.74	no	NA
CEG50084	no	NA	PsPSR2	20.23	2.06e-10	NA	NA	NA	NA	NA
CEG50172	no	NA	crn2	40.89	3.55e-32	NA	NA	NA	NA	NA
CEG50476	no	NA	BLN08	35	5.66e-11	NA	NA	NA	NA	NA
CEG50503	no	NA	PsCRN108,crn1	52.5,47.15	4.42e-31,2.4e-22	182	2	1.1	no	NA
CEG44242	no	NA	NA	NA	NA	291	5	1.72	no	NA
CEG44244	no	NA	NA	NA	NA	52	0	0	no	NA
CEG35685	no	NA	NA	NA	NA	57	0	0	no	NA
CEG44245	no	NA	NA	NA	NA	59	3	5.08	yes	NA
CEG44250	no	NA	NA	NA	NA	169	1	0.59	no	NA
CEG44253	no	NA	NA	NA	NA	60	1	1.67	no	NA
CEG35687	no	NA	NA	NA	NA	51	4	7.84	yes	NA
CEG44260	no	NA	NA	NA	NA	195	2	1.03	no	NA
CEG35689	no	NA	NA	NA	NA	400	3	0.75	no	NA
CEG35691	no	NA	NA	NA	NA	445	30	6.74	yes	NA
CEG35692	no	NA	NA	NA	NA	106	0	0	no	NA
CEG35693	no	NA	NA	NA	NA	655	21	3.21	yes	NA
CEG35695	no	NA	NA	NA	NA	629	11	1.75	no	NA
CEG35697	no	NA	NA	NA	NA	543	20	3.68	yes	NA
CEG35702	no	NA	NA	NA	NA	756	32	4.23	yes	NA
CEG35705	no	NA	NA	NA	NA	136	5	3.68	yes	NA
CEG35706	no	NA	NA	NA	NA	82	1	1.22	no	NA
CEG35707	no	NA	NA	NA	NA	1423	53	3.72	yes	NA
CEG35708	no	NA	NA	NA	NA	348	12	3.45	yes	NA
CEG35711	no	NA	NA	NA	NA	634	1	0.16	no	NA
CEG35714	no	NA	NA	NA	NA	157	2	1.27	no	NA
CEG35716	no	NA	NA	NA	NA	231	1	0.43	no	NA
CEG35720	no	NA	NA	NA	NA	1026	32	3.12	yes	NA
CEG35728	no	NA	NA	NA	NA	311	6	1.93	no	NA
CEG35733	no	NA	NA	NA	NA	367	4	1.09	no	NA
CEG35734	no	NA	NA	NA	NA	196	2	1.02	no	NA
CEG35741	no	NA	NA	NA	NA	443	8	1.81	no	NA
CEG35742	no	NA	NA	NA	NA	285	11	3.86	yes	NA
CEG35746	no	NA	NA	NA	NA	479	11	2.3	no	NA
CEG35747	no	NA	NA	NA	NA	180	0	0	no	NA
CEG35748	no	NA	NA	NA	NA	117	0	0	no	NA
CEG35749	no	NA	NA	NA	NA	72	3	4.17	yes	NA
CEG35750	no	NA	NA	NA	NA	416	8	1.92	no	NA
CEG35761	no	NA	NA	NA	NA	56	1	1.79	no	NA
CEG35763	no	NA	NA	NA	NA	347	21	6.05	yes	NA
CEG35764	no	NA	NA	NA	NA	479	0	0	no	NA
CEG35770	no	NA	NA	NA	NA	421	4	0.95	no	NA
CEG35771	no	NA	NA	NA	NA	1331	38	2.85	no	NA
CEG35776	no	NA	NA	NA	NA	849	18	2.12	no	NA
CEG35779	no	NA	NA	NA	NA	93	4	4.3	yes	NA
CEG35780	no	NA	NA	NA	NA	1091	28	2.57	no	NA
CEG35781	no	NA	NA	NA	NA	82	1	1.22	no	NA
CEG35785	no	NA	NA	NA	NA	741	5	0.67	no	NA
CEG35790	no	NA	NA	NA	NA	987	15	1.52	no	NA
CEG35791	no	NA	NA	NA	NA	938	9	0.96	no	NA
CEG35795	no	NA	NA	NA	NA	317	2	0.63	no	NA
CEG35797	no	NA	NA	NA	NA	279	8	2.87	no	NA
CEG35798	no	NA	NA	NA	NA	99	2	2.02	no	NA
CEG35799	no	NA	NA	NA	NA	126	1	0.79	no	NA
CEG35800	no	NA	NA	NA	NA	67	3	4.48	yes	NA
CEG35801	no	NA	NA	NA	NA	300	9	3	no	NA
CEG35803	no	NA	NA	NA	NA	415	3	0.72	no	NA
CEG35805	no	NA	NA	NA	NA	388	4	1.03	no	NA
CEG35806	no	NA	NA	NA	NA	495	2	0.4	no	NA
CEG35807	no	NA	NA	NA	NA	231	1	0.43	no	NA
CEG35808	no	NA	NA	NA	NA	206	1	0.49	no	NA
CEG35812	no	NA	NA	NA	NA	1300	33	2.54	no	NA
CEG35814	no	NA	NA	NA	NA	170	1	0.59	no	NA
CEG35817	no	NA	NA	NA	NA	842	11	1.31	no	NA
CEG35822	no	NA	NA	NA	NA	118	5	4.24	yes	NA
CEG35824	no	NA	NA	NA	NA	119	1	0.84	no	NA
CEG35828	no	NA	NA	NA	NA	234	2	0.85	no	NA
CEG35833	no	NA	NA	NA	NA	121	2	1.65	no	NA
CEG35836	no	NA	NA	NA	NA	411	6	1.46	no	NA
CEG35840	no	NA	NA	NA	NA	1461	31	2.12	no	NA
CEG35842	no	NA	NA	NA	NA	143	1	0.7	no	NA
CEG35844	no	NA	NA	NA	NA	648	7	1.08	no	NA
CEG35845	no	NA	NA	NA	NA	510	7	1.37	no	NA
CEG35851	no	NA	NA	NA	NA	785	10	1.27	no	NA
CEG35853	no	NA	NA	NA	NA	239	2	0.84	no	NA
CEG35855	no	NA	NA	NA	NA	150	3	2	no	NA
CEG35856	no	NA	NA	NA	NA	239	6	2.51	no	NA
CEG35857	no	NA	NA	NA	NA	1042	21	2.02	no	NA
CEG35858	no	NA	NA	NA	NA	104	3	2.88	no	NA
CEG35860	no	NA	NA	NA	NA	130	0	0	no	NA
CEG35863	no	NA	NA	NA	NA	60	1	1.67	no	NA
CEG35865	no	NA	NA	NA	NA	56	2	3.57	yes	NA
CEG35867	no	NA	NA	NA	NA	96	2	2.08	no	NA
CEG35873	no	NA	NA	NA	NA	1072	16	1.49	no	NA
CEG35874	no	NA	NA	NA	NA	65	1	1.54	no	NA
CEG35876	no	NA	NA	NA	NA	1462	22	1.5	no	NA
CEG35877	no	NA	NA	NA	NA	227	2	0.88	no	NA
CEG35878	no	NA	NA	NA	NA	80	0	0	no	NA
CEG35881	no	NA	NA	NA	NA	324	9	2.78	no	NA
CEG35886	no	NA	NA	NA	NA	204	4	1.96	no	NA
CEG35890	no	NA	NA	NA	NA	83	2	2.41	no	NA
CEG35895	no	NA	NA	NA	NA	195	8	4.1	yes	NA
CEG35903	no	NA	NA	NA	NA	231	4	1.73	no	NA
CEG35906	no	NA	NA	NA	NA	159	8	5.03	yes	NA
CEG35916	no	NA	NA	NA	NA	556	25	4.5	yes	NA
CEG35917	no	NA	NA	NA	NA	206	1	0.49	no	NA
CEG35920	no	NA	NA	NA	NA	312	5	1.6	no	NA
CEG35924	no	NA	NA	NA	NA	483	8	1.66	no	NA
CEG35926	no	NA	NA	NA	NA	388	20	5.15	yes	NA
CEG35929	no	NA	NA	NA	NA	73	0	0	no	NA
CEG35932	no	NA	NA	NA	NA	270	3	1.11	no	NA
CEG35933	no	NA	NA	NA	NA	151	1	0.66	no	NA
CEG35938	no	NA	NA	NA	NA	919	16	1.74	no	NA
CEG35940	no	NA	NA	NA	NA	49	2	4.08	yes	NA
CEG35944	no	NA	NA	NA	NA	87	2	2.3	no	NA
CEG35946	no	NA	NA	NA	NA	58	3	5.17	yes	NA
CEG35951	no	NA	NA	NA	NA	322	5	1.55	no	NA
CEG35953	no	NA	NA	NA	NA	86	3	3.49	yes	NA
CEG35955	no	NA	NA	NA	NA	242	4	1.65	no	NA
CEG35957	no	NA	NA	NA	NA	493	10	2.03	no	NA
CEG35959	no	NA	NA	NA	NA	70	2	2.86	no	NA
CEG35972	no	NA	NA	NA	NA	513	7	1.36	no	NA
CEG35974	no	NA	NA	NA	NA	91	3	3.3	yes	NA
CEG35978	no	NA	NA	NA	NA	259	7	2.7	no	NA
CEG35979	no	NA	NA	NA	NA	560	20	3.57	yes	NA
CEG35983	no	NA	NA	NA	NA	638	10	1.57	no	NA
CEG35985	no	NA	NA	NA	NA	111	1	0.9	no	NA
CEG35988	no	NA	NA	NA	NA	60	0	0	no	NA
CEG35991	no	NA	NA	NA	NA	500	15	3	no	NA
CEG35992	no	NA	NA	NA	NA	419	12	2.86	no	NA
CEG35996	no	NA	NA	NA	NA	271	1	0.37	no	NA
CEG35999	no	NA	NA	NA	NA	80	1	1.25	no	NA
CEG36006	no	NA	NA	NA	NA	226	2	0.88	no	NA
CEG36013	no	NA	NA	NA	NA	112	4	3.57	yes	NA
CEG36021	no	NA	NA	NA	NA	92	8	8.7	yes	NA
CEG36022	no	NA	NA	NA	NA	49	0	0	no	NA
CEG36027	no	NA	NA	NA	NA	709	10	1.41	no	NA
CEG36031	no	NA	NA	NA	NA	469	12	2.56	no	NA
CEG36032	no	NA	NA	NA	NA	1141	20	1.75	no	NA
CEG36034	no	NA	NA	NA	NA	286	2	0.7	no	NA
CEG36036	no	NA	NA	NA	NA	50	1	2	no	NA
CEG36042	no	NA	NA	NA	NA	154	3	1.95	no	NA
CEG36045	no	NA	NA	NA	NA	239	3	1.26	no	NA
CEG36046	no	NA	NA	NA	NA	150	5	3.33	yes	NA
CEG36057	no	NA	NA	NA	NA	405	7	1.73	no	NA
CEG36061	no	NA	NA	NA	NA	196	1	0.51	no	NA
CEG36063	no	NA	NA	NA	NA	598	18	3.01	yes	NA
CEG36067	no	NA	NA	NA	NA	422	10	2.37	no	NA
CEG36070	no	NA	NA	NA	NA	569	6	1.05	no	NA
CEG36072	no	NA	NA	NA	NA	270	5	1.85	no	NA
CEG36075	no	NA	NA	NA	NA	1319	12	0.91	no	NA
CEG36077	no	NA	NA	NA	NA	273	0	0	no	NA
CEG36079	no	NA	NA	NA	NA	51	1	1.96	no	NA
CEG36080	no	NA	NA	NA	NA	110	6	5.45	yes	NA
CEG36081	no	NA	NA	NA	NA	798	20	2.51	no	NA
CEG36085	no	NA	NA	NA	NA	669	8	1.2	no	NA
CEG36090	no	NA	NA	NA	NA	458	1	0.22	no	NA
CEG36094	no	NA	NA	NA	NA	247	4	1.62	no	NA
CEG36095	no	NA	NA	NA	NA	1544	30	1.94	no	NA
CEG36098	no	NA	NA	NA	NA	1303	22	1.69	no	NA
CEG36099	no	NA	NA	NA	NA	130	2	1.54	no	NA
CEG36100	no	NA	NA	NA	NA	315	2	0.63	no	NA
CEG36103	no	NA	NA	NA	NA	64	1	1.56	no	NA
CEG36104	no	NA	NA	NA	NA	100	3	3	no	NA
CEG36105	no	NA	NA	NA	NA	1791	39	2.18	no	NA
CEG36114	no	NA	NA	NA	NA	379	5	1.32	no	NA
CEG36115	no	NA	NA	NA	NA	235	2	0.85	no	NA
CEG36116	no	NA	NA	NA	NA	200	1	0.5	no	NA
CEG36122	no	NA	NA	NA	NA	77	2	2.6	no	NA
CEG36123	no	NA	NA	NA	NA	220	1	0.45	no	NA
CEG36125	no	NA	NA	NA	NA	400	2	0.5	no	NA
CEG36126	no	NA	NA	NA	NA	283	15	5.3	yes	NA
CEG36128	no	NA	NA	NA	NA	184	4	2.17	no	NA
CEG36133	no	NA	NA	NA	NA	65	2	3.08	yes	NA
CEG36134	no	NA	NA	NA	NA	50	1	2	no	NA
CEG36136	no	NA	NA	NA	NA	353	3	0.85	no	NA
CEG36137	no	NA	NA	NA	NA	93	5	5.38	yes	NA
CEG36140	no	NA	NA	NA	NA	51	1	1.96	no	NA
CEG44264	no	NA	NA	NA	NA	402	6	1.49	no	NA
CEG44265	no	NA	NA	NA	NA	288	3	1.04	no	NA
CEG44267	no	NA	NA	NA	NA	374	4	1.07	no	NA
CEG44269	no	NA	NA	NA	NA	113	2	1.77	no	NA
CEG44271	no	NA	NA	NA	NA	90	2	2.22	no	NA
CEG36144	no	NA	NA	NA	NA	571	4	0.7	no	NA
CEG36154	no	NA	NA	NA	NA	706	8	1.13	no	NA
CEG36155	no	NA	NA	NA	NA	279	7	2.51	no	NA
CEG36156	no	NA	NA	NA	NA	677	13	1.92	no	NA
CEG36157	no	NA	NA	NA	NA	634	8	1.26	no	NA
CEG36162	no	NA	NA	NA	NA	648	10	1.54	no	NA
CEG36166	no	NA	NA	NA	NA	907	22	2.43	no	NA
CEG36169	no	NA	NA	NA	NA	60	2	3.33	yes	NA
CEG36172	no	NA	NA	NA	NA	513	7	1.36	no	NA
CEG36178	no	NA	NA	NA	NA	61	4	6.56	yes	NA
CEG36179	no	NA	NA	NA	NA	162	0	0	no	NA
CEG36183	no	NA	NA	NA	NA	64	3	4.69	yes	NA
CEG36197	no	NA	NA	NA	NA	282	4	1.42	no	NA
CEG36199	no	NA	NA	NA	NA	340	8	2.35	no	NA
CEG36201	no	NA	NA	NA	NA	59	2	3.39	yes	NA
CEG36203	no	NA	NA	NA	NA	434	8	1.84	no	NA
CEG36204	no	NA	NA	NA	NA	53	0	0	no	NA
CEG36209	no	NA	NA	NA	NA	956	14	1.46	no	NA
CEG36214	no	NA	NA	NA	NA	755	5	0.66	no	NA
CEG36218	no	NA	NA	NA	NA	61	4	6.56	yes	NA
CEG36221	no	NA	NA	NA	NA	285	7	2.46	no	NA
CEG36227	no	NA	NA	NA	NA	237	5	2.11	no	NA
CEG36229	no	NA	NA	NA	NA	303	6	1.98	no	NA
CEG36231	no	NA	NA	NA	NA	80	2	2.5	no	NA
CEG36232	no	NA	NA	NA	NA	470	6	1.28	no	NA
CEG36234	no	NA	NA	NA	NA	450	6	1.33	no	NA
CEG36238	no	NA	NA	NA	NA	696	24	3.45	yes	NA
CEG36239	no	NA	NA	NA	NA	382	4	1.05	no	NA
CEG44280	no	NA	NA	NA	NA	164	4	2.44	no	NA
CEG44283	no	NA	NA	NA	NA	99	0	0	no	NA
CEG44287	no	NA	NA	NA	NA	230	1	0.43	no	NA
CEG44291	no	NA	NA	NA	NA	480	7	1.46	no	NA
CEG44294	no	NA	NA	NA	NA	52	0	0	no	NA
CEG44295	no	NA	NA	NA	NA	110	1	0.91	no	NA
CEG44296	no	NA	NA	NA	NA	56	0	0	no	NA
CEG50443	no	NA	NA	NA	NA	70	1	1.43	no	NA
CEG50446	no	NA	NA	NA	NA	149	2	1.34	no	NA
CEG50447	no	NA	NA	NA	NA	325	4	1.23	no	NA
CEG50448	no	NA	NA	NA	NA	72	0	0	no	NA
CEG50452	no	NA	NA	NA	NA	222	5	2.25	no	NA
CEG50457	no	NA	NA	NA	NA	1020	42	4.12	yes	NA
CEG50461	no	NA	NA	NA	NA	67	2	2.99	no	NA
CEG50472	no	NA	NA	NA	NA	614	10	1.63	no	NA
CEG50480	no	NA	NA	NA	NA	504	13	2.58	no	NA
CEG50483	no	NA	NA	NA	NA	166	1	0.6	no	NA
CEG50486	no	NA	NA	NA	NA	316	7	2.22	no	NA
CEG50493	no	NA	NA	NA	NA	55	2	3.64	yes	NA
CEG50495	no	NA	NA	NA	NA	132	2	1.52	no	NA
CEG50504	no	NA	NA	NA	NA	92	1	1.09	no	NA
CEG50507	no	NA	NA	NA	NA	180	1	0.56	no	NA
CEG50508	no	NA	NA	NA	NA	453	4	0.88	no	NA
CEG50510	no	NA	NA	NA	NA	191	3	1.57	no	NA
CEG50511	no	NA	NA	NA	NA	60	3	5	yes	NA
CEG50513	no	NA	NA	NA	NA	78	5	6.41	yes	NA
CEG50517	no	NA	NA	NA	NA	630	5	0.79	no	NA
CEG50520	no	NA	NA	NA	NA	397	10	2.52	no	NA
CEG50525	no	NA	NA	NA	NA	55	1	1.82	no	NA
CEG44297	no	NA	NA	NA	NA	82	5	6.1	yes	NA
CEG44304	no	NA	NA	NA	NA	422	2	0.47	no	NA
CEG44310	no	NA	NA	NA	NA	89	4	4.49	yes	NA
CEG44311	no	NA	NA	NA	NA	169	0	0	no	NA
CEG44313	no	NA	NA	NA	NA	818	12	1.47	no	NA
CEG44321	no	NA	NA	NA	NA	51	3	5.88	yes	NA
CEG44322	no	NA	NA	NA	NA	51	0	0	no	NA
CEG44323	no	NA	NA	NA	NA	51	1	1.96	no	NA
CEG44325	no	NA	NA	NA	NA	441	0	0	no	NA
CEG44327	no	NA	NA	NA	NA	49	2	4.08	yes	NA
CEG44328	no	NA	NA	NA	NA	253	2	0.79	no	NA
CEG44329	no	NA	NA	NA	NA	271	6	2.21	no	NA
CEG44332	no	NA	NA	NA	NA	190	3	1.58	no	NA
CEG44335	no	NA	NA	NA	NA	153	5	3.27	yes	NA
CEG44339	no	NA	NA	NA	NA	56	2	3.57	yes	NA
CEG44340	no	NA	NA	NA	NA	333	3	0.9	no	NA
CEG44341	no	NA	NA	NA	NA	267	0	0	no	NA
CEG44349	no	NA	NA	NA	NA	711	19	2.67	no	NA
CEG44350	no	NA	NA	NA	NA	143	3	2.1	no	NA
CEG44357	no	NA	NA	NA	NA	81	3	3.7	yes	NA
CEG44362	no	NA	NA	NA	NA	303	8	2.64	no	NA
CEG44368	no	NA	NA	NA	NA	137	1	0.73	no	NA
CEG44370	no	NA	NA	NA	NA	623	14	2.25	no	NA
CEG44372	no	NA	NA	NA	NA	1701	26	1.53	no	NA
CEG44375	no	NA	NA	NA	NA	208	4	1.92	no	NA
CEG44376	no	NA	NA	NA	NA	2468	43	1.74	no	NA
CEG44384	no	NA	NA	NA	NA	765	13	1.7	no	NA
CEG44385	no	NA	NA	NA	NA	298	1	0.34	no	NA
CEG44387	no	NA	NA	NA	NA	119	2	1.68	no	NA
CEG44389	no	NA	NA	NA	NA	642	2	0.31	no	NA
CEG44396	no	NA	NA	NA	NA	1543	32	2.07	no	NA
CEG44398	no	NA	NA	NA	NA	91	1	1.1	no	NA
CEG44403	no	NA	NA	NA	NA	180	7	3.89	yes	NA
CEG44404	no	NA	NA	NA	NA	552	8	1.45	no	NA
CEG44407	no	NA	NA	NA	NA	160	1	0.62	no	NA
CEG44410	no	NA	NA	NA	NA	97	2	2.06	no	NA
CEG44411	no	NA	NA	NA	NA	233	5	2.15	no	NA
CEG44417	no	NA	NA	NA	NA	92	0	0	no	NA
CEG44419	no	NA	NA	NA	NA	512	10	1.95	no	NA
CEG44420	no	NA	NA	NA	NA	117	2	1.71	no	NA
CEG44422	no	NA	NA	NA	NA	96	2	2.08	no	NA
CEG44430	no	NA	NA	NA	NA	291	6	2.06	no	NA
CEG44433	no	NA	NA	NA	NA	158	3	1.9	no	NA
CEG44436	no	NA	NA	NA	NA	150	1	0.67	no	NA
CEG44437	no	NA	NA	NA	NA	83	1	1.2	no	NA
CEG44440	no	NA	NA	NA	NA	52	2	3.85	yes	NA
CEG44441	no	NA	NA	NA	NA	518	6	1.16	no	NA
CEG44447	no	NA	NA	NA	NA	503	11	2.19	no	NA
CEG44449	no	NA	NA	NA	NA	65	0	0	no	NA
CEG44450	no	NA	NA	NA	NA	55	1	1.82	no	NA
CEG44460	no	NA	NA	NA	NA	49	0	0	no	NA
CEG44469	no	NA	NA	NA	NA	652	2	0.31	no	NA
CEG44470	no	NA	NA	NA	NA	156	5	3.21	yes	NA
CEG44472	no	NA	NA	NA	NA	517	7	1.35	no	NA
CEG44474	no	NA	NA	NA	NA	1016	10	0.98	no	NA
CEG44475	no	NA	NA	NA	NA	147	3	2.04	no	NA
CEG44478	no	NA	NA	NA	NA	160	3	1.88	no	NA
CEG44479	no	NA	NA	NA	NA	71	1	1.41	no	NA
CEG44482	no	NA	NA	NA	NA	516	8	1.55	no	NA
CEG44486	no	NA	NA	NA	NA	572	13	2.27	no	NA
CEG44487	no	NA	NA	NA	NA	68	4	5.88	yes	NA
CEG44493	no	NA	NA	NA	NA	494	7	1.42	no	NA
CEG44495	no	NA	NA	NA	NA	1251	20	1.6	no	NA
CEG44501	no	NA	NA	NA	NA	286	2	0.7	no	NA
CEG44505	no	NA	NA	NA	NA	67	2	2.99	no	NA
CEG44506	no	NA	NA	NA	NA	127	3	2.36	no	NA
CEG44508	no	NA	NA	NA	NA	250	4	1.6	no	NA
CEG44514	no	NA	NA	NA	NA	51	5	9.8	yes	NA
CEG44515	no	NA	NA	NA	NA	62	0	0	no	NA
CEG44523	no	NA	NA	NA	NA	72	2	2.78	no	NA
CEG44525	no	NA	NA	NA	NA	133	2	1.5	no	NA
CEG44526	no	NA	NA	NA	NA	914	41	4.49	yes	NA
CEG44528	no	NA	NA	NA	NA	250	4	1.6	no	NA
CEG44538	no	NA	NA	NA	NA	154	3	1.95	no	NA
CEG44541	no	NA	NA	NA	NA	2296	40	1.74	no	NA
CEG44546	no	NA	NA	NA	NA	74	3	4.05	yes	NA
CEG44549	no	NA	NA	NA	NA	151	0	0	no	NA
CEG44552	no	NA	NA	NA	NA	894	30	3.36	yes	NA
CEG44553	no	NA	NA	NA	NA	630	5	0.79	no	NA
CEG44558	no	NA	NA	NA	NA	66	3	4.55	yes	NA
CEG44560	no	NA	NA	NA	NA	178	1	0.56	no	NA
CEG44562	no	NA	NA	NA	NA	139	7	5.04	yes	NA
CEG44563	no	NA	NA	NA	NA	508	11	2.17	no	NA
CEG44565	no	NA	NA	NA	NA	843	7	0.83	no	NA
CEG44574	no	NA	NA	NA	NA	782	6	0.77	no	NA
CEG44577	no	NA	NA	NA	NA	484	20	4.13	yes	NA
CEG44579	no	NA	NA	NA	NA	57	1	1.75	no	NA
CEG44582	no	NA	NA	NA	NA	1159	19	1.64	no	NA
CEG44584	no	NA	NA	NA	NA	1123	32	2.85	no	NA
CEG44586	no	NA	NA	NA	NA	224	3	1.34	no	NA
CEG44587	no	NA	NA	NA	NA	67	6	8.96	yes	NA
CEG44589	no	NA	NA	NA	NA	61	1	1.64	no	NA
CEG44594	no	NA	NA	NA	NA	60	0	0	no	NA
CEG44596	no	NA	NA	NA	NA	148	2	1.35	no	NA
CEG44600	no	NA	NA	NA	NA	63	3	4.76	yes	NA
CEG44601	no	NA	NA	NA	NA	64	3	4.69	yes	NA
CEG44605	no	NA	NA	NA	NA	455	4	0.88	no	NA
CEG44608	no	NA	NA	NA	NA	90	4	4.44	yes	NA
CEG44610	no	NA	NA	NA	NA	102	5	4.9	yes	NA
CEG44614	no	NA	NA	NA	NA	202	8	3.96	yes	NA
CEG44619	no	NA	NA	NA	NA	72	4	5.56	yes	NA
CEG44623	no	NA	NA	NA	NA	863	11	1.27	no	NA
CEG44626	no	NA	NA	NA	NA	693	10	1.44	no	NA
CEG44627	no	NA	NA	NA	NA	423	1	0.24	no	NA
CEG44635	no	NA	NA	NA	NA	153	1	0.65	no	NA
CEG44638	no	NA	NA	NA	NA	259	7	2.7	no	NA
CEG44640	no	NA	NA	NA	NA	52	0	0	no	NA
CEG44643	no	NA	NA	NA	NA	758	22	2.9	no	NA
CEG44647	no	NA	NA	NA	NA	100	3	3	no	NA
CEG44648	no	NA	NA	NA	NA	320	1	0.31	no	NA
CEG44651	no	NA	NA	NA	NA	69	0	0	no	NA
CEG44655	no	NA	NA	NA	NA	464	17	3.66	yes	NA
CEG36243	no	NA	NA	NA	NA	509	17	3.34	yes	NA
CEG44661	no	NA	NA	NA	NA	63	0	0	no	NA
CEG44665	no	NA	NA	NA	NA	528	15	2.84	no	NA
CEG44669	no	NA	NA	NA	NA	87	2	2.3	no	NA
CEG44676	no	NA	NA	NA	NA	385	5	1.3	no	NA
CEG44677	no	NA	NA	NA	NA	109	3	2.75	no	NA
CEG44680	no	NA	NA	NA	NA	1038	20	1.93	no	NA
CEG44683	no	NA	NA	NA	NA	231	12	5.19	yes	NA
CEG44689	no	NA	NA	NA	NA	712	14	1.97	no	NA
CEG44693	no	NA	NA	NA	NA	460	6	1.3	no	NA
CEG44694	no	NA	NA	NA	NA	273	4	1.47	no	NA
CEG44697	no	NA	NA	NA	NA	161	2	1.24	no	NA
CEG44702	no	NA	NA	NA	NA	70	3	4.29	yes	NA
CEG44705	no	NA	NA	NA	NA	702	2	0.28	no	NA
CEG44708	no	NA	NA	NA	NA	111	4	3.6	yes	NA
CEG44709	no	NA	NA	NA	NA	173	2	1.16	no	NA
